Labels,MOF 1 PBS Ar 420 nm 400us Delta OD 10 disparos,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,399960.0000,
Step,40.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

82880.000,-1.47270430E-2,
82920.000,-2.59540789E-2,
82960.000,-1.48282107E-2,
8.3E04,-3.24908458E-2,
83040.000,-7.33594690E-3,
83080.000,-2.74276007E-2,
83120.000,-1.48792639E-2,
83160.000,-1.73648968E-2,
8.32E04,-2.24391948E-2,
83240.000,-1.59072690E-2,
83280.000,-2.05789525E-2,
83320.000,-2.88305115E-2,
83360.000,-1.34894932E-2,
8.34E04,-3.42512154E-3,
83440.000,-2.02353951E-2,
83480.000,-3.16741765E-2,
83520.000,-1.33965509E-2,
83560.000,-3.37040983E-2,
8.36E04,-2.09299102E-2,
83640.000,-1.63455270E-2,
83680.000,-1.49821769E-2,
83720.000,-2.10667793E-2,
83760.000,-2.49770321E-2,
8.38E04,-1.24678575E-2,
83840.000,-1.34894932E-2,
83880.000,3.53985524E-4,
83920.000,-2.25863475E-2,
83960.000,-1.48792183E-2,
8.4E04,-2.24392395E-2,
84040.000,-1.73648987E-2,
84080.000,-2.11358629E-2,
84120.000,-1.71342362E-2,
84160.000,-1.48282573E-2,
8.42E04,-1.77209824E-2,
84240.000,-2.38238052E-2,
84280.000,-1.34895407E-2,
84320.000,-2.64583770E-2,
84360.000,-2.53857560E-2,
8.44E04,-8.56935512E-3,
84440.000,-9.86500271E-3,
84480.000,-1.60692018E-2,
84520.000,-1.52451824E-2,
84560.000,-8.40737112E-3,
8.46E04,-2.64582857E-2,
84640.000,-1.09643461E-2,
84680.000,-3.00540701E-2,
84720.000,-1.37269311E-2,
84760.000,-1.23354914E-2,
8.48E04,-2.12053023E-2,
84840.000,-2.48966478E-2,
84880.000,-1.63455773E-2,
84920.000,-1.60692018E-2,
84960.000,-2.01007612E-2,
8.5E04,-2.35932712E-2,
85040.000,-8.56935512E-3,
85080.000,-2.71673799E-2,
85120.000,-3.11386678E-2,
85160.000,-5.91479428E-3,
8.52E04,-2.37465426E-2,
85240.000,-1.11239832E-2,
85280.000,-1.62895713E-2,
85320.000,-1.87894665E-2,
85360.000,-1.99677516E-2,
8.54E04,-2.10667327E-2,
85440.000,-1.63454805E-2,
85480.000,-1.79655459E-2,
85520.000,-2.63730567E-2,
85560.000,-1.24235544E-2,
8.56E04,-1.98362898E-2,
85640.000,-9.79202241E-3,
85680.000,-1.34894932E-2,
85720.000,-1.88526399E-2,
85760.000,-1.09643936E-2,
8.58E04,-2.85569802E-2,
85840.000,-7.27751385E-3,
85880.000,-1.60149112E-2,
85920.000,-2.14871187E-2,
85960.000,-1.72488950E-2,
8.6E04,-1.09643918E-2,
86040.000,-2.13453565E-2,
86080.000,-1.73648503E-2,
86120.000,-8.75746191E-4,
86160.000,-2.40585227E-2,
8.62E04,-1.50865009E-2,
86240.000,-2.99588274E-2,
86280.000,-1.61238573E-2,
86320.000,-1.48282107E-2,
86360.000,-1.61787402E-2,
8.64E04,-2.01679040E-2,
86440.000,-1.48792639E-2,
86480.000,-3.43493260E-2,
86520.000,-2.27352437E-2,
86560.000,-3.03429756E-2,
8.66E04,-8.53663497E-3,
86640.000,-1.13289366E-2,
86680.000,-3.22924405E-2,
86720.000,-7.13460287E-3,
86760.000,-2.39015203E-2,
8.68E04,-2.11357679E-2,
86840.000,-2.03031953E-2,
86880.000,-1.87267140E-2,
86920.000,-2.02353485E-2,
86960.000,-2.38238499E-2,
8.7E04,-3.25934514E-2,
87040.000,-1.48282591E-2,
87080.000,-1.87895130E-2,
87120.000,-3.13733332E-2,
87160.000,-3.11756711E-2,
8.72E04,-2.77815666E-2,
87240.000,-1.88525897E-2,
87280.000,-2.49770284E-2,
87320.000,-1.99018307E-2,
87360.000,-2.74275076E-2,
8.74E04,-8.60226713E-3,
87440.000,-2.12751497E-2,
87480.000,-2.14160290E-2,
87520.000,-3.21878232E-2,
87560.000,-1.38238622E-2,
8.76E04,-1.49306180E-2,
87640.000,-2.38239486E-2,
87680.000,-1.98362470E-2,
87720.000,-2.08620206E-2,
87760.000,-1.49824163E-2,
8.78E04,-2.46585254E-2,
87840.000,-2.36696843E-2,
87880.000,-1.85406432E-2,
87920.000,-2.13477295E-3,
87960.000,-1.24679515E-2,
8.8E04,-1.25575392E-2,
88040.000,-1.46269016E-2,
88080.000,-2.28103530E-2,
88120.000,-2.36696377E-2,
88160.000,-1.24679049E-2,
8.82E04,-5.98959811E-3,
88240.000,-1.99017823E-2,
88280.000,-1.09250164E-2,
88320.000,-3.11386213E-2,
88360.000,-2.16305684E-2,
8.84E04,-2.12052539E-2,
88440.000,-3.42521630E-3,
88480.000,-2.09299084E-2,
88520.000,-1.08469883E-2,
88560.000,-2.62882803E-2,
8.86E04,-3.13732848E-2,
88640.000,-1.47270430E-2,
88680.000,-2.35932749E-2,
88720.000,-4.81410418E-3,
88760.000,-1.21626118E-2,
8.88E04,-1.87267605E-2,
88840.000,-1.22052915E-2,
88880.000,-1.49306180E-2,
88920.000,-2.85569318E-2,
88960.000,-1.45773087E-2,
8.9E04,-1.60149578E-2,
89040.000,-1.73066575E-2,
89080.000,-2.59540789E-2,
89120.000,-2.11358629E-2,
89160.000,-2.35932712E-2,
8.92E04,-1.97063554E-2,
89240.000,-1.08859120E-2,
89280.000,-1.62896216E-2,
89320.000,-7.33604142E-3,
89360.000,-2.27352437E-2,
8.94E04,-2.72536036E-2,
89440.000,-7.24857720E-3,
89480.000,-1.69090237E-2,
89520.000,-2.51391660E-2,
89560.000,-1.86023526E-2,
8.96E04,-2.49770321E-2,
89640.000,-1.59073174E-2,
89680.000,-9.90179274E-3,
89720.000,-2.74274591E-2,
89760.000,-3.16742212E-2,
8.98E04,-2.11357716E-2,
89840.000,7.94662535E-3,
89880.000,-1.73648503E-2,
89920.000,-1.12461969E-2,
89960.000,-2.48168763E-2,
9E04,-1.56957246E-2,
90040.000,-1.86023060E-2,
90080.000,-1.09644402E-2,
90120.000,-9.82842967E-3,
90160.000,-1.37269311E-2,
9.02E04,-4.79217153E-3,
90240.000,-1.86023545E-2,
90280.000,-2.12052073E-2,
90320.000,-9.06503818E-4,
90360.000,-1.23793706E-2,
9.04E04,-2.61202063E-2,
90440.000,-2.24778103E-3,
90480.000,-7.36544561E-3,
90520.000,-1.87894665E-2,
90560.000,-1.86643265E-2,
9.06E04,-1.77209824E-2,
90640.000,-1.38727576E-2,
90680.000,-2.19056429E-3,
90720.000,-2.74275560E-2,
90760.000,-2.98643298E-2,
9.08E04,-1.60692483E-2,
90840.000,-1.75413433E-2,
90880.000,-2.25863941E-2,
90920.000,-1.24235544E-2,
90960.000,-1.86023507E-2,
9.1E04,-1.64017193E-2,
91040.000,-7.19125709E-3,
91080.000,-4.66293003E-3,
91120.000,-7.33594550E-3,
91160.000,-1.71914697E-2,
9.12E04,-1.74232889E-2,
91240.000,-8.47162772E-3,
91280.000,-1.61238592E-2,
91320.000,-9.79197584E-3,
91360.000,-2.09981017E-2,
9.14E04,-3.44285066E-3,
91440.000,-1.73067059E-2,
91480.000,-1.63454805E-2,
91520.000,-8.56940355E-3,
91560.000,-1.49822719E-2,
9.16E04,-2.76034977E-2,
91640.000,-2.23662574E-2,
91680.000,-1.23793241E-2,
91720.000,-2.28103995E-2,
91760.000,3.99771117E-4,
9.18E04,7.99335260E-3,
91840.000,-2.28104461E-2,
91880.000,-2.45799869E-2,
91920.000,-1.09643936E-2,
91960.000,-2.14861031E-3,
9.2E04,-2.34416816E-2,
92040.000,-8.60236306E-3,
92080.000,-1.45773087E-2,
92120.000,-1.11240763E-2,
92160.000,-1.98363382E-2,
9.22E04,-1.12873716E-2,
92240.000,-1.22053381E-2,
92280.000,-2.51391176E-2,
92320.000,-1.35836629E-2,
92360.000,-9.82842967E-3,
9.24E04,-2.51390692E-2,
92440.000,-1.25125665E-2,
92480.000,-2.75152922E-2,
92520.000,-2.01007612E-2,
92560.000,-2.50578355E-2,
9.26E04,-7.36544654E-3,
92640.000,-9.86495428E-3,
92680.000,-2.18489766E-2,
92720.000,-1.62339937E-2,
92760.000,-2.38238052E-2,
9.28E04,-2.10667811E-2,
92840.000,-1.97711810E-2,
92880.000,-1.47270402E-2,
92920.000,-8.56935512E-3,
92960.000,-2.14870721E-2,
9.3E04,-3.25933583E-2,
93040.000,-1.87894683E-2,
93080.000,-1.11240298E-2,
93120.000,-1.14126224E-2,
93160.000,-1.51390806E-2,
9.32E04,-1.38238603E-2,
93240.000,-2.98643298E-2,
93280.000,-2.43779868E-2,
93320.000,-2.79617421E-2,
93360.000,-2.01679505E-2,
9.34E04,-1.73648503E-2,
93440.000,-1.86642781E-2,
93480.000,-4.74855164E-3,
93520.000,-2.12750528E-2,
93560.000,-3.02460436E-2,
9.36E04,-2.16306169E-2,
93640.000,-2.77816094E-2,
93680.000,-8.60236306E-3,
93720.000,-2.80526876E-2,
93760.000,-2.11358629E-2,
9.38E04,-2.51391176E-2,
93840.000,-7.24862516E-3,
93880.000,-1.99677981E-2,
93920.000,-1.74821652E-2,
93960.000,-1.12052644E-2,
9.4E04,-1.11239348E-2,
94040.000,-1.37752052E-2,
94080.000,-2.38238499E-2,
94120.000,-1.99677981E-2,
94160.000,-3.48053202E-2,
9.42E04,-3.29046696E-2,
94240.000,-2.09981464E-2,
94280.000,-1.87894683E-2,
94320.000,-1.99677981E-2,
94360.000,-1.61787886E-2,
9.44E04,-2.02353485E-2,
94440.000,-1.97711810E-2,
94480.000,-2.17757858E-2,
94520.000,-7.30661955E-3,
94560.000,-1.52987093E-2,
9.46E04,-2.90155504E-2,
94640.000,-1.11239348E-2,
94680.000,-1.22053856E-2,
94720.000,-1.25575410E-2,
94760.000,-2.37464942E-2,
9.48E04,-8.47167429E-3,
94840.000,-1.23354914E-2,
94880.000,-9.90188774E-3,
94920.000,-4.79221996E-3,
94960.000,-1.38726626E-2,
9.5E04,-1.77815277E-2,
95040.000,-1.39219007E-2,
95080.000,-2.62039993E-2,
95120.000,-1.37269311E-2,
95160.000,-1.35836639E-2,
9.52E04,-1.98363382E-2,
95240.000,-8.50401353E-3,
95280.000,-1.72488969E-2,
95320.000,-2.40585245E-2,
95360.000,-2.24392880E-2,
9.54E04,-1.38238138E-2,
95440.000,-6.14361186E-3,
95480.000,-2.00341102E-2,
95520.000,-2.12052073E-2,
95560.000,-3.02459933E-2,
9.56E04,-2.46584769E-2,
95640.000,-2.88305134E-2,
95680.000,-9.86500271E-3,
95720.000,-2.14161258E-2,
95760.000,-2.54690275E-2,
9.58E04,-3.46971899E-2,
95840.000,-2.62883287E-2,
95880.000,-1.24679049E-2,
95920.000,-2.75152437E-2,
95960.000,-2.92027853E-2,
9.6E04,-9.79202241E-3,
96040.000,-3.39166857E-2,
96080.000,-1.89161338E-2,
96120.000,-1.87895149E-2,
96160.000,-2.66303513E-2,
9.62E04,-9.75578185E-3,
96240.000,-2.25863457E-2,
96280.000,-2.37465408E-2,
96320.000,-9.68397688E-3,
96360.000,-2.38238052E-2,
9.64E04,-1.34894932E-2,
96440.000,-1.49305696E-2,
96480.000,-8.53658747E-3,
96520.000,-1.23354914E-2,
96560.000,-4.74859960E-3,
9.66E04,-2.27353387E-2,
96640.000,-2.12750044E-2,
96680.000,-2.86476258E-2,
96720.000,-1.73066575E-2,
96760.000,-1.76008679E-2,
9.68E04,-2.37465408E-2,
96840.000,-2.91087944E-2,
96880.000,-2.17028875E-2,
96920.000,-1.10437451E-2,
96960.000,-1.60148647E-2,
9.7E04,-1.72488969E-2,
97040.000,-2.73402799E-2,
97080.000,-1.98362898E-2,
97120.000,-1.86023526E-2,
97160.000,-2.36696843E-2,
9.72E04,-1.72489434E-2,
97240.000,-2.01678574E-2,
97280.000,-3.63466404E-2,
97320.000,-1.61787402E-2,
97360.000,-1.23794191E-2,
9.74E04,-1.73067525E-2,
97440.000,-2.01678090E-2,
97480.000,-1.34894466E-2,
97520.000,-9.82833374E-3,
97560.000,-3.51333357E-2,
9.76E04,-2.01679040E-2,
97640.000,-7.10649556E-3,
97680.000,-1.48282107E-2,
97720.000,-1.48282591E-2,
97760.000,-1.71914715E-2,
9.78E04,-1.22485012E-2,
97840.000,-1.60149578E-2,
97880.000,-3.38101014E-2,
97920.000,-2.28103530E-2,
97960.000,-3.46063613E-3,
9.8E04,-8.73607676E-3,
98040.000,-1.88526362E-2,
98080.000,-1.47775020E-2,
98120.000,-1.62896179E-2,
98160.000,-1.22053381E-2,
9.82E04,-2.76035462E-2,
98240.000,-2.62882300E-2,
98280.000,-1.36310924E-2,
98320.000,-2.88305115E-2,
98360.000,-9.06551548E-4,
9.84E04,-9.86505114E-3,
98440.000,-1.47774080E-2,
98480.000,-3.16742249E-2,
98520.000,-2.25125086E-2,
98560.000,-2.12751478E-2,
9.86E04,-2.21897941E-3,
98640.000,1.63913833E-3,
98680.000,-1.23793706E-2,
98720.000,-1.62340906E-2,
98760.000,-1.86023060E-2,
9.88E04,9.21294745E-3,
98840.000,-6.01487327E-3,
98880.000,-5.96451666E-3,
98920.000,-7.21985754E-3,
98960.000,-9.71970521E-3,
9.9E04,-2.63730548E-2,
99040.000,3.60683189E-4,
99080.000,-1.61787886E-2,
99120.000,-1.61788352E-2,
99160.000,-2.06609573E-2,
9.92E04,-1.48282126E-2,
99240.000,-2.17643380E-3,
99280.000,-1.10436501E-2,
99320.000,-1.49823185E-2,
99360.000,-5.86550450E-3,
9.94E04,-3.74397449E-2,
99440.000,-8.70242249E-3,
99480.000,-1.75413433E-2,
99520.000,-8.56935512E-3,
99560.000,-1.11239832E-2,
9.96E04,-1.62339918E-2,
99640.000,-1.33964578E-2,
99680.000,-7.19130505E-3,
99720.000,-1.22918701E-2,
99760.000,-2.24392433E-2,
9.98E04,-1.35364179E-2,
99840.000,-3.35987546E-2,
99880.000,-2.39798836E-2,
99920.000,-1.73648503E-2,
99960.000,-1.23794191E-2,
1E05,-2.28860043E-2,
100040.0000,-8.70237406E-3,
100080.0000,-2.12751012E-2,
100120.0000,-1.10039068E-2,
100160.0000,-1.23794656E-2,
1.002E005,-3.29046659E-2,
100240.0000,-1.74821652E-2,
100280.0000,-1.60692502E-2,
100320.0000,-2.28859577E-2,
100360.0000,-1.12462426E-2,
1.004E005,-2.50577908E-2,
100440.0000,-3.60368900E-2,
100480.0000,-1.86644215E-2,
100520.0000,-1.10039543E-2,
100560.0000,-3.46058817E-3,
1.006E005,-2.12052073E-2,
100640.0000,-8.96159501E-4,
100680.0000,-1.38238138E-2,
100720.0000,-8.70232470E-3,
100760.0000,-2.12751478E-2,
1.008E005,-7.36544561E-3,
100840.0000,-2.40584295E-2,
100880.0000,-1.49823185E-2,
100920.0000,-1.24235563E-2,
100960.0000,-1.52451806E-2,
1.01E05,-1.52451349E-2,
101040.0000,-1.61238108E-2,
101080.0000,-4.81405528E-3,
101120.0000,-1.61787886E-2,
101160.0000,-1.10837705E-2,
1.012E005,-1.25574917E-2,
101240.0000,-9.82838124E-3,
101280.0000,-1.62896216E-2,
101320.0000,-2.74275560E-2,
101360.0000,-3.39006609E-3,
1.014E005,-1.38727101E-2,
101440.0000,-2.48966478E-2,
101480.0000,-3.44289839E-3,
101520.0000,-1.62340403E-2,
101560.0000,-1.10039068E-2,
1.016E005,-1.76607482E-2,
101640.0000,-1.36788469E-2,
101680.0000,-8.53654090E-3,
101720.0000,-3.04402895E-2,
101760.0000,-9.16814024E-4,
1.018E005,-2.12750994E-2,
101840.0000,-2.17029378E-2,
101880.0000,-2.26606242E-2,
101920.0000,5.52603463E-3,
101960.0000,-7.33599393E-3,
1.02E05,-2.72535551E-2,
102040.0000,-7.42487749E-3,
102080.0000,-1.85406916E-2,
102120.0000,-2.10667327E-2,
102160.0000,-2.99588758E-2,
1.022E005,-2.22216565E-2,
102240.0000,-2.39798408E-2,
102280.0000,-5.93963033E-3,
102320.0000,-2.12101615E-3,
102360.0000,-2.22216565E-2,
1.024E005,-2.35933177E-2,
102440.0000,-2.02354454E-2,
102480.0000,-7.39502581E-3,
102520.0000,-3.08356527E-2,
102560.0000,-1.11239813E-2,
1.026E005,-1.37752071E-2,
102640.0000,-2.71590445E-2,
102680.0000,-1.52987596E-2,
102720.0000,-2.20472901E-3,
102760.0000,-2.99588758E-2,
1.028E005,-8.77017528E-3,
102840.0000,-2.31153481E-2,
102880.0000,-2.41376311E-2,
102920.0000,-7.21995207E-3,
102960.0000,-1.45773562E-2,
1.03E05,-1.12052662E-2,
103040.0000,-1.23793222E-2,
103080.0000,-9.75582842E-3,
103120.0000,-1.23793706E-2,
103160.0000,-4.70549008E-3,
1.032E005,-2.24391948E-2,
103240.0000,-7.21990503E-3,
103280.0000,-2.43779868E-2,
103320.0000,-2.28860043E-2,
103360.0000,-2.17029378E-2,
1.034E005,-2.19065906E-3,
103440.0000,-1.99677516E-2,
103480.0000,-8.50401260E-3,
103520.0000,-1.77816246E-2,
103560.0000,-2.54690237E-2,
1.036E005,-8.66887067E-3,
103640.0000,-1.35364644E-2,
103680.0000,-2.52208300E-2,
103720.0000,-1.86023060E-2,
103760.0000,-9.79192741E-3,
1.038E005,-1.76607464E-2,
103840.0000,-2.52208319E-2,
103880.0000,1.65047112E-3,
103920.0000,-6.11752877E-3,
103960.0000,-2.12751478E-2,
1.04E05,-5.98964514E-3,
104040.0000,-6.09174417E-3,
104080.0000,-1.88525897E-2,
104120.0000,-2.38238964E-2,
104160.0000,-2.09981482E-2,
1.042E005,-1.97711326E-2,
104240.0000,-3.46068339E-3,
104280.0000,-2.14159805E-2,
104320.0000,-1.38238138E-2,
104360.0000,-1.12052644E-2,
1.044E005,-4.79212310E-3,
104440.0000,-2.08620206E-2,
104480.0000,-2.10667811E-2,
104520.0000,-2.11359095E-2,
104560.0000,-1.76606998E-2,
1.046E005,-1.50865028E-2,
104640.0000,-2.89227609E-2,
104680.0000,-8.50391760E-3,
104720.0000,-1.09643461E-2,
104760.0000,-2.17028894E-2,
1.048E005,-1.87894199E-2,
104840.0000,-9.90179274E-3,
104880.0000,-2.50577908E-2,
104920.0000,-2.29619164E-2,
104960.0000,-1.75413433E-2,
1.05E05,-1.36310440E-2,
105040.0000,-2.10668277E-2,
105080.0000,-1.49823669E-2,
105120.0000,-1.74234305E-2,
105160.0000,-1.47269946E-2,
1.052E005,-7.39507331E-3,
105240.0000,-8.56930763E-3,
105280.0000,-2.02353485E-2,
105320.0000,-2.14871187E-2,
105360.0000,-1.32589508E-2,
1.054E005,-1.24680018E-2,
105440.0000,-3.16742733E-2,
105480.0000,-1.36788934E-2,
105520.0000,-1.46768251E-2,
105560.0000,3.60730861E-4,
1.056E005,-2.48168763E-2,
105640.0000,-2.27353387E-2,
105680.0000,-2.28103511E-2,
105720.0000,-2.58717816E-2,
105760.0000,-2.76035462E-2,
1.058E005,-1.62896179E-2,
105840.0000,-1.64583437E-2,
105880.0000,-4.83626267E-3,
105920.0000,-4.64188261E-3,
105960.0000,-2.25125570E-2,
1.06E05,-2.21499819E-2,
106040.0000,-4.79212310E-3,
106080.0000,-1.11239813E-2,
106120.0000,-6.04034588E-3,
106160.0000,-1.90441683E-2,
1.062E005,-1.50865503E-2,
106240.0000,-2.53031664E-2,
106280.0000,-5.93953580E-3,
106320.0000,-4.77027334E-3,
106360.0000,-1.11644808E-2,
1.064E005,-1.76009145E-2,
106440.0000,-2.19056383E-3,
106480.0000,-1.84793882E-2,
106520.0000,-1.89799611E-2,
106560.0000,-1.23355864E-2,
1.066E005,-2.67171990E-2,
106640.0000,-1.62339937E-2,
106680.0000,-1.99677497E-2,
106720.0000,-1.46768726E-2,
106760.0000,-1.87267605E-2,
1.068E005,-1.65152047E-2,
106840.0000,-1.36788469E-2,
106880.0000,-1.48793105E-2,
106920.0000,-9.71979927E-3,
106960.0000,-2.91088447E-2,
1.07E05,-9.90184117E-3,
107040.0000,-3.01497765E-2,
107080.0000,-2.77815647E-2,
107120.0000,-4.68419539E-3,
107160.0000,-1.85406897E-2,
1.072E005,-1.89800113E-2,
107240.0000,-2.31153481E-2,
107280.0000,-9.75578185E-3,
107320.0000,-1.99018773E-2,
107360.0000,-1.26481503E-2,
1.074E005,-2.41377279E-2,
107440.0000,-3.05382740E-2,
107480.0000,-8.60226713E-3,
107520.0000,-1.62340403E-2,
107560.0000,-1.60692018E-2,
1.076E005,2.92328792E-3,
107640.0000,-2.02353019E-2,
107680.0000,-2.14871187E-2,
107720.0000,-1.97064001E-2,
107760.0000,-2.48966962E-2,
1.078E005,-2.53858492E-2,
107840.0000,-6.01501670E-3,
107880.0000,-1.86643265E-2,
107920.0000,-1.36788469E-2,
107960.0000,-3.44280293E-3,
1.08E05,-1.61788352E-2,
108040.0000,-1.24679049E-2,
108080.0000,-3.05382702E-2,
108120.0000,-2.62039509E-2,
108160.0000,-1.72488969E-2,
1.082E005,-1.98362432E-2,
108240.0000,-3.49139720E-2,
108280.0000,6.75594341E-3,
108320.0000,-1.22053856E-2,
108360.0000,-3.35987993E-2,
1.084E005,-2.80525908E-2,
108440.0000,-1.74821652E-2,
108480.0000,1.65603834E-3,
108520.0000,-2.49770321E-2,
108560.0000,-1.38727594E-2,
1.086E005,-2.74275560E-2,
108640.0000,-2.54690740E-2,
108680.0000,-2.22937465E-2,
108720.0000,-3.63465473E-2,
108760.0000,1.65042374E-3,
1.088E005,-9.16861580E-4,
108840.0000,-2.12751012E-2,
108880.0000,-2.40585227E-2,
108920.0000,-2.01679040E-2,
108960.0000,-1.12874666E-2,
1.09E05,-8.60231556E-3,
109040.0000,-1.62896179E-2,
109080.0000,-2.80526374E-2,
109120.0000,-1.10437451E-2,
109160.0000,-8.50410666E-3,
1.092E005,1.65331014E-3,
109240.0000,-2.12053005E-2,
109280.0000,-1.36311390E-2,
109320.0000,-8.63551907E-3,
109360.0000,-2.11357679E-2,
1.094E005,-7.39507331E-3,
109440.0000,-1.23354895E-2,
109480.0000,-1.10837705E-2,
109520.0000,-3.02459933E-2,
109560.0000,-1.99677981E-2,
1.096E005,-2.53858026E-2,
109640.0000,-2.66304463E-2,
109680.0000,-3.42512107E-3,
109720.0000,-1.74821652E-2,
109760.0000,-2.95838621E-2,
1.098E005,-1.50865009E-2,
109840.0000,-1.22053381E-2,
109880.0000,-8.70237406E-3,
109920.0000,-1.76607948E-2,
109960.0000,-3.00540701E-2,
1.1E05,-1.47775020E-2,
110040.0000,-2.80527342E-2,
110080.0000,-2.90155988E-2,
110120.0000,-9.37712903E-4,
110160.0000,-2.45406087E-2,
1.102E005,-2.48168763E-2,
110240.0000,-2.42974535E-2,
110280.0000,-1.61787402E-2,
110320.0000,-5.96456556E-3,
110360.0000,1.64194882E-3,
1.104E005,-3.51462699E-3,
110440.0000,-3.71590815E-2,
110480.0000,-1.76606998E-2,
110520.0000,-4.72700596E-3,
110560.0000,-2.26606242E-2,
1.106E005,-2.58069262E-2,
110640.0000,-1.65152531E-2,
110680.0000,-3.40758963E-3,
110720.0000,-2.35933196E-2,
110760.0000,-1.63454805E-2,
1.108E005,-1.98362917E-2,
110840.0000,-1.11645283E-2,
110880.0000,-1.87894665E-2,
110920.0000,-3.32215838E-2,
110960.0000,-1.91089530E-2,
1.11E05,-9.68402531E-3,
111040.0000,-3.05382237E-2,
111080.0000,-2.16252892E-3,
111120.0000,-1.10837240E-2,
111160.0000,-1.22918701E-2,
1.112E005,-1.69648230E-2,
111240.0000,-2.24391948E-2,
111280.0000,-9.82842874E-3,
111320.0000,-4.81405575E-3,
111360.0000,-2.25863457E-2,
1.114E005,-1.78425815E-2,
111440.0000,-1.48282107E-2,
111480.0000,-1.73066575E-2,
111520.0000,-1.22484546E-2,
111560.0000,-3.00540701E-2,
1.116E005,-1.99018773E-2,
111640.0000,-8.66882317E-3,
111680.0000,-9.16813675E-4,
111720.0000,-2.24391948E-2,
111760.0000,-2.02353485E-2,
1.118E005,-1.36310440E-2,
111840.0000,-1.22918682E-2,
111880.0000,-3.00541166E-2,
111920.0000,-1.23354932E-2,
111960.0000,-8.56940355E-3,
1.12E05,-1.37268845E-2,
112040.0000,-3.53283831E-3,
112080.0000,-1.60150044E-2,
112120.0000,-1.39219472E-2,
112160.0000,-1.97064485E-2,
1.122E005,-1.89161338E-2,
112240.0000,-2.02354454E-2,
112280.0000,-2.39016619E-2,
112320.0000,-1.74821652E-2,
112360.0000,-2.80526876E-2,
1.124E005,-7.10645039E-3,
112440.0000,-8.60231463E-3,
112480.0000,2.92422110E-3,
112520.0000,-1.86023526E-2,
112560.0000,-1.48282591E-2,
1.126E005,-1.26026375E-2,
112640.0000,-3.29047143E-2,
112680.0000,-2.79617924E-2,
112720.0000,-2.38238052E-2,
112760.0000,-2.36696340E-2,
1.128E005,1.66154117E-3,
112840.0000,-1.10837687E-2,
112880.0000,-1.76009145E-2,
112920.0000,-1.98363382E-2,
112960.0000,-9.71984584E-3,
1.13E05,-1.35836182E-2,
113040.0000,-1.76008679E-2,
113080.0000,-6.14351500E-3,
113120.0000,-7.30671594E-3,
113160.0000,1.63909048E-3,
1.132E005,-1.49306180E-2,
113240.0000,-1.86644215E-2,
113280.0000,-3.46073136E-3,
113320.0000,-1.48791699E-2,
113360.0000,-2.00341102E-2,
1.134E005,-4.68419539E-3,
113440.0000,-2.03032419E-2,
113480.0000,-2.47373786E-2,
113520.0000,-2.65441574E-2,
113560.0000,-2.27352437E-2,
1.136E005,-2.78713889E-2,
113640.0000,-3.65753099E-2,
113680.0000,-2.30383761E-2,
113720.0000,-2.38238499E-2,
113760.0000,-2.52208300E-2,
1.138E005,-8.55616177E-4,
113840.0000,-1.74821652E-2,
113880.0000,-6.09160075E-3,
113920.0000,-2.03032419E-2,
113960.0000,-9.37664707E-4,
1.14E05,-3.43492255E-2,
114040.0000,-9.80264391E-4,
114080.0000,-1.75413433E-2,
114120.0000,-1.22918235E-2,
114160.0000,-2.12751012E-2,
1.142E005,-2.19061156E-3,
114240.0000,-6.04034588E-3,
114280.0000,-3.44285066E-3,
114320.0000,-2.23662574E-2,
114360.0000,-1.36788953E-2,
1.144E005,-2.55527440E-2,
114440.0000,-2.17029378E-2,
114480.0000,3.67341418E-4,
114520.0000,-9.90179274E-3,
114560.0000,-9.86490771E-3,
1.146E005,-1.48282107E-2,
114640.0000,-1.11241248E-2,
114680.0000,6.75589591E-3,
114720.0000,-1.73648484E-2,
114760.0000,-4.74850414E-3,
1.148E005,-1.11645283E-2,
114840.0000,-1.64583437E-2,
114880.0000,-2.52208747E-2,
114920.0000,-8.50406010E-3,
114960.0000,-1.62339937E-2,
1.15E05,-1.35364644E-2,
115040.0000,-4.62086266E-3,
115080.0000,-4.70553804E-3,
115120.0000,-3.14730108E-2,
115160.0000,-1.09643936E-2,
1.152E005,-1.59072690E-2,
115240.0000,-4.70544305E-3,
115280.0000,-1.52451824E-2,
115320.0000,-2.40585711E-2,
115360.0000,-8.56940169E-3,
1.154E005,-1.35835214E-2,
115440.0000,-2.13454049E-2,
115480.0000,-2.12052539E-2,
115520.0000,-1.61239058E-2,
115560.0000,-9.93894320E-3,
1.156E005,-2.68045627E-2,
115640.0000,2.92328792E-3,
115680.0000,-2.65441574E-2,
115720.0000,-5.98959811E-3,
115760.0000,-2.27352437E-2,
1.158E005,-8.63556657E-3,
115840.0000,-7.42487749E-3,
115880.0000,-3.53288557E-3,
115920.0000,-2.64582857E-2,
115960.0000,-1.65152047E-2,
1.16E05,-1.62896216E-2,
116040.0000,-1.87268090E-2,
116080.0000,-7.33594690E-3,
116120.0000,1.06226271E-2,
116160.0000,-1.25125665E-2,
1.162E005,3.60730861E-4,
116240.0000,-3.05382237E-2,
116280.0000,-2.19226088E-2,
116320.0000,2.92615197E-3,
116360.0000,-1.36788953E-2,
