Labels,MOF 2 PBS Ar 420 nm 400us Delta OD 20 disparos,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,399960.0000,
Step,40.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

1.086E005,-1.93804130E-2,
108640.0000,-1.75552350E-2,
108680.0000,-1.72397736E-2,
108720.0000,-1.64967589E-2,
108760.0000,-1.99778844E-2,
1.088E005,-1.47099178E-2,
108840.0000,-1.94559060E-2,
108880.0000,-1.82544906E-2,
108920.0000,-1.80953275E-2,
108960.0000,-1.76675059E-2,
1.09E05,-1.82808209E-2,
109040.0000,-1.73019692E-2,
109080.0000,-1.89244486E-2,
109120.0000,-1.73393674E-2,
109160.0000,-1.69079546E-2,
1.092E005,-2.02879701E-2,
109240.0000,-1.59733407E-2,
109280.0000,-1.68714877E-2,
109320.0000,-1.90325752E-2,
109360.0000,-1.68958418E-2,
1.094E005,-1.69364568E-2,
109440.0000,-1.91452708E-2,
109480.0000,-1.77413337E-2,
109520.0000,-1.68041866E-2,
109560.0000,-1.75425168E-2,
1.096E005,-1.84064172E-2,
109640.0000,-1.74640976E-2,
109680.0000,-1.91684123E-2,
109720.0000,-1.73602011E-2,
109760.0000,-1.65086892E-2,
1.098E005,-1.72273815E-2,
109840.0000,-1.77328195E-2,
109880.0000,-1.70403104E-2,
109920.0000,-1.76293049E-2,
109960.0000,-1.65246129E-2,
1.1E05,-1.75341535E-2,
110040.0000,-1.98601484E-2,
110080.0000,-1.86182428E-2,
110120.0000,-1.53380604E-2,
110160.0000,-1.66883692E-2,
1.102E005,-1.81771927E-2,
110240.0000,-1.84065122E-2,
110280.0000,-1.71277542E-2,
110320.0000,-1.82078984E-2,
110360.0000,-1.89654920E-2,
1.104E005,-1.74389165E-2,
110440.0000,-1.74472723E-2,
110480.0000,-1.67961176E-2,
110520.0000,-1.77541580E-2,
110560.0000,-1.81728248E-2,
1.106E005,-1.59924868E-2,
110640.0000,-1.60850044E-2,
110680.0000,-1.71154458E-2,
110720.0000,-1.57275833E-2,
110760.0000,-1.59618370E-2,
1.108E005,-1.79743152E-2,
110840.0000,-1.57465171E-2,
110880.0000,-1.78097393E-2,
110920.0000,-1.67044047E-2,
110960.0000,-1.66804250E-2,
1.11E05,-1.84285957E-2,
111040.0000,-1.72936432E-2,
111080.0000,-1.80779528E-2,
111120.0000,-1.57843567E-2,
111160.0000,-1.62084717E-2,
1.112E005,-1.69201754E-2,
111240.0000,-1.62616037E-2,
111280.0000,-1.56425349E-2,
111320.0000,-1.61081702E-2,
111360.0000,-1.74851678E-2,
1.114E005,-1.58503447E-2,
111440.0000,-1.61889624E-2,
111480.0000,-1.62811279E-2,
111520.0000,-1.77668724E-2,
111560.0000,-1.83887463E-2,
1.116E005,-1.81903765E-2,
111640.0000,-1.61617734E-2,
111680.0000,-1.62890144E-2,
111720.0000,-1.83799695E-2,
111760.0000,-1.65846888E-2,
1.118E005,-1.86496358E-2,
111840.0000,-1.71901491E-2,
111880.0000,-1.64849404E-2,
111920.0000,-1.78491604E-2,
111960.0000,-1.74766835E-2,
1.12E05,-1.84241571E-2,
112040.0000,-1.79311950E-2,
112080.0000,-1.77498292E-2,
112120.0000,-1.67840626E-2,
112160.0000,-1.67004243E-2,
1.122E005,-1.65007561E-2,
112240.0000,-1.67921185E-2,
112280.0000,-1.81859378E-2,
112320.0000,-1.84878707E-2,
112360.0000,-1.76420081E-2,
1.124E005,-1.58961136E-2,
112440.0000,-1.64046921E-2,
112480.0000,-1.83887780E-2,
112520.0000,-1.79179944E-2,
112560.0000,-1.69161092E-2,
1.126E005,-1.60888713E-2,
112640.0000,-1.64849404E-2,
112680.0000,-1.46957776E-2,
112720.0000,-1.79785769E-2,
112760.0000,-1.87217928E-2,
1.128E005,-1.80996843E-2,
112840.0000,-1.89199932E-2,
112880.0000,-1.75636820E-2,
112920.0000,-1.61618385E-2,
112960.0000,-1.74682699E-2,
1.13E05,-1.84656158E-2,
113040.0000,-1.92118064E-2,
113080.0000,-1.71401110E-2,
113120.0000,-1.77754536E-2,
113160.0000,-1.50900241E-2,
1.132E005,-1.78620331E-2,
113240.0000,-1.70403104E-2,
113280.0000,-1.65926535E-2,
113320.0000,-1.70526505E-2,
113360.0000,-1.65085960E-2,
1.134E005,-1.62695330E-2,
113440.0000,-1.56538039E-2,
113480.0000,-1.86182428E-2,
113520.0000,-1.63771920E-2,
113560.0000,-1.48033928E-2,
1.136E005,-1.56425349E-2,
113640.0000,-1.71318706E-2,
113680.0000,-1.74473058E-2,
113720.0000,-1.66086368E-2,
113760.0000,-1.61656197E-2,
1.138E005,-1.69282481E-2,
113840.0000,-1.89244822E-2,
113880.0000,-1.57539807E-2,
113920.0000,-1.54198594E-2,
113960.0000,-1.76674426E-2,
1.14E05,-1.60695557E-2,
114040.0000,-1.72149092E-2,
114080.0000,-1.70198400E-2,
114120.0000,-1.67205669E-2,
114160.0000,-1.64967589E-2,
1.142E005,-1.60040986E-2,
114240.0000,-1.78878941E-2,
114280.0000,-1.55423554E-2,
114320.0000,-1.92627870E-2,
114360.0000,-1.67962126E-2,
1.144E005,-1.67044997E-2,
114440.0000,-1.62811596E-2,
114480.0000,-1.70444436E-2,
114520.0000,-1.64047554E-2,
114560.0000,-1.60081256E-2,
1.146E005,-1.69120468E-2,
114640.0000,-1.68203432E-2,
114680.0000,-1.54235559E-2,
114720.0000,-1.68244522E-2,
114760.0000,-1.75383650E-2,
1.148E005,-1.75636504E-2,
114840.0000,-1.61577724E-2,
114880.0000,-1.78706218E-2,
114920.0000,-1.57729443E-2,
114960.0000,-1.75594892E-2,
1.15E05,-1.76887512E-2,
115040.0000,-1.54569140E-2,
115080.0000,-1.64927971E-2,
115120.0000,-1.77669674E-2,
115160.0000,-1.58389136E-2,
1.152E005,-1.82298478E-2,
115240.0000,-1.68163013E-2,
115280.0000,-1.63890254E-2,
115320.0000,-1.78183634E-2,
115360.0000,-1.66046470E-2,
1.154E005,-1.50330691E-2,
115440.0000,-1.51299052E-2,
115480.0000,-1.73979159E-2,
115520.0000,-1.51081728E-2,
115560.0000,-1.61968097E-2,
1.156E005,-1.67447273E-2,
115640.0000,-1.71318687E-2,
115680.0000,-1.77057479E-2,
115720.0000,-1.58845820E-2,
115760.0000,-1.49073964E-2,
1.158E005,-1.68163348E-2,
115840.0000,-1.77498311E-2,
115880.0000,-1.48247276E-2,
115920.0000,-1.56125994E-2,
115960.0000,-1.86048076E-2,
1.16E05,-1.68568175E-2,
116040.0000,-1.83027890E-2,
116080.0000,-1.60888378E-2,
116120.0000,-1.54606914E-2,
116160.0000,-1.61120780E-2,
1.162E005,-1.79136731E-2,
116240.0000,-1.61928535E-2,
116280.0000,-1.70322116E-2,
116320.0000,-1.70198400E-2,
116360.0000,-1.76293030E-2,
1.164E005,-1.63929313E-2,
116440.0000,-1.79483872E-2,
116480.0000,-1.59541462E-2,
116520.0000,-1.78835578E-2,
116560.0000,-1.55609651E-2,
1.166E005,-1.42689990E-2,
116640.0000,-1.41649479E-2,
116680.0000,-1.34581998E-2,
116720.0000,-1.69241801E-2,
116760.0000,-1.67044681E-2,
1.168E005,-1.86047442E-2,
116840.0000,-1.72314569E-2,
116880.0000,-1.70444734E-2,
116920.0000,-1.61043257E-2,
116960.0000,-1.65966712E-2,
1.17E05,-1.71195250E-2,
117040.0000,-1.66245904E-2,
117080.0000,-1.61850415E-2,
117120.0000,-1.68447383E-2,
117160.0000,-1.53564634E-2,
1.172E005,-1.77754853E-2,
117240.0000,-1.50150051E-2,
117280.0000,-1.57804657E-2,
117320.0000,-1.61043871E-2,
117360.0000,-1.60695557E-2,
1.174E005,-1.63889620E-2,
117440.0000,-1.55684482E-2,
117480.0000,-1.58922244E-2,
117520.0000,-1.62928663E-2,
117560.0000,-1.71524547E-2,
1.176E005,-1.79959871E-2,
117640.0000,-1.56500451E-2,
117680.0000,-1.49180982E-2,
117720.0000,-1.76675059E-2,
117760.0000,-1.59924868E-2,
1.178E005,-1.55423861E-2,
117840.0000,-1.71524230E-2,
117880.0000,-1.75932776E-2,
117920.0000,-1.60040986E-2,
117960.0000,-1.64323803E-2,
1.18E05,-1.66085735E-2,
118040.0000,-1.57993995E-2,
118080.0000,-1.65086258E-2,
118120.0000,-1.56613253E-2,
118160.0000,-1.48966759E-2,
1.182E005,-1.63771920E-2,
118240.0000,-1.69486590E-2,
118280.0000,-1.55535219E-2,
118320.0000,-1.59618370E-2,
118360.0000,-1.74514987E-2,
1.184E005,-1.62046030E-2,
118440.0000,-1.70403421E-2,
118480.0000,-1.46922227E-2,
118520.0000,-1.40541038E-2,
118560.0000,-1.38823874E-2,
1.186E005,-1.72770992E-2,
118640.0000,-1.66086387E-2,
118680.0000,-1.52339945E-2,
118720.0000,-1.63479988E-2,
118760.0000,-1.58693176E-2,
1.188E005,-1.53823132E-2,
118840.0000,-1.52047938E-2,
118880.0000,-1.77711789E-2,
118920.0000,-1.55647378E-2,
118960.0000,-1.56312827E-2,
1.19E05,-1.59849226E-2,
119040.0000,-1.65525004E-2,
119080.0000,-1.58147570E-2,
119120.0000,-1.60733834E-2,
119160.0000,-1.69528015E-2,
1.192E005,-1.72896609E-2,
119240.0000,-1.76802035E-2,
119280.0000,-1.59733091E-2,
119320.0000,-1.53269889E-2,
119360.0000,-1.69609729E-2,
1.194E005,-1.44770620E-2,
119440.0000,-1.66205913E-2,
119480.0000,-1.69486590E-2,
119520.0000,-1.60657298E-2,
119560.0000,-1.49970483E-2,
1.196E005,-1.52339954E-2,
119640.0000,-1.69241801E-2,
119680.0000,-1.49360560E-2,
119720.0000,-1.52706578E-2,
119760.0000,-1.58616677E-2,
1.198E005,-1.56425964E-2,
119840.0000,-1.64928604E-2,
119880.0000,-1.52743002E-2,
119920.0000,-1.71607155E-2,
119960.0000,-1.75678767E-2,
1.2E05,-1.57615785E-2,
120040.0000,-1.75467972E-2,
120080.0000,-1.44980326E-2,
120120.0000,-1.48282256E-2,
120160.0000,-1.68917254E-2,
1.202E005,-1.41751990E-2,
120240.0000,-1.59848612E-2,
120280.0000,-1.43136205E-2,
120320.0000,-1.68405883E-2,
120360.0000,-1.35560324E-2,
1.204E005,-1.60657298E-2,
120440.0000,-1.63849965E-2,
120480.0000,-1.34581989E-2,
120520.0000,-1.42896399E-2,
120560.0000,-1.65206380E-2,
1.206E005,-1.62397660E-2,
120640.0000,-1.74766835E-2,
120680.0000,-1.64125860E-2,
120720.0000,-1.47240236E-2,
120760.0000,-1.71359889E-2,
1.208E005,-1.53638478E-2,
120840.0000,-1.53528349E-2,
120880.0000,-1.55498181E-2,
120920.0000,-1.58503130E-2,
120960.0000,-1.63399894E-2,
1.21E05,-1.34678334E-2,
121040.0000,-1.59886740E-2,
121080.0000,-1.58884656E-2,
121120.0000,-1.47962626E-2,
121160.0000,-1.65046901E-2,
1.212E005,-1.60002150E-2,
121240.0000,-1.78878624E-2,
121280.0000,-1.62279643E-2,
121320.0000,-1.59849245E-2,
121360.0000,-1.68365650E-2,
1.214E005,-1.78964473E-2,
121440.0000,-1.53123289E-2,
121480.0000,-1.55834686E-2,
121520.0000,-1.44006964E-2,
121560.0000,-1.47240236E-2,
1.216E005,-1.44980000E-2,
121640.0000,-1.58770103E-2,
121680.0000,-1.58960484E-2,
121720.0000,-1.52303707E-2,
121760.0000,-1.57654285E-2,
1.218E005,-1.77669376E-2,
121840.0000,-1.49324657E-2,
121880.0000,-1.36473263E-2,
121920.0000,-1.68365985E-2,
121960.0000,-1.59542095E-2,
1.22E05,-1.60734151E-2,
122040.0000,-1.74935665E-2,
122080.0000,-1.67205669E-2,
122120.0000,-1.40776737E-2,
122160.0000,-1.50403269E-2,
1.222E005,-1.58616994E-2,
122240.0000,-1.62045415E-2,
122280.0000,-1.67406965E-2,
122320.0000,-1.56763885E-2,
122360.0000,-1.40810832E-2,
1.224E005,-1.74725074E-2,
122440.0000,-1.70567241E-2,
122480.0000,-1.53786428E-2,
122520.0000,-1.56650245E-2,
122560.0000,-1.49360215E-2,
1.226E005,-1.42930048E-2,
122640.0000,-1.63125321E-2,
122680.0000,-1.57577638E-2,
122720.0000,-1.53712416E-2,
122760.0000,-1.71565842E-2,
1.228E005,-1.44180041E-2,
122840.0000,-1.49109708E-2,
122880.0000,-1.55386264E-2,
122920.0000,-1.75933111E-2,
122960.0000,-1.45015121E-2,
1.23E05,-1.66446157E-2,
123040.0000,-1.64047554E-2,
123080.0000,-1.50185768E-2,
123120.0000,-1.55759072E-2,
123160.0000,-1.46197332E-2,
1.232E005,-1.61354169E-2,
123240.0000,-1.78184249E-2,
123280.0000,-1.69527382E-2,
123320.0000,-1.33311544E-2,
123360.0000,-1.54532641E-2,
1.234E005,-1.38690975E-2,
123440.0000,-1.45916855E-2,
123480.0000,-1.53417448E-2,
123520.0000,-1.52816903E-2,
123560.0000,-1.49325291E-2,
1.236E005,-1.55721912E-2,
123640.0000,-1.61081683E-2,
123680.0000,-1.63164269E-2,
123720.0000,-1.70526169E-2,
123760.0000,-1.51444478E-2,
1.238E005,-1.55535527E-2,
123840.0000,-1.32333441E-2,
123880.0000,-1.54606607E-2,
123920.0000,-1.71690471E-2,
123960.0000,-1.51481517E-2,
1.24E05,-1.53416814E-2,
124040.0000,-1.56613570E-2,
124080.0000,-1.60233509E-2,
124120.0000,-1.64640415E-2,
124160.0000,-1.48532381E-2,
1.242E005,-1.41853411E-2,
124240.0000,-1.40641769E-2,
124280.0000,-1.65206064E-2,
124320.0000,-1.45084439E-2,
124360.0000,-1.63889620E-2,
1.244E005,-1.63282137E-2,
124440.0000,-1.64046921E-2,
124480.0000,-1.51553731E-2,
124520.0000,-1.33473007E-2,
124560.0000,-1.50186094E-2,
1.246E005,-1.51444795E-2,
124640.0000,-1.44111076E-2,
124680.0000,-1.68244205E-2,
124720.0000,-1.67527329E-2,
124760.0000,-1.41013861E-2,
1.248E005,-1.45084765E-2,
124840.0000,-1.55572910E-2,
124880.0000,-1.49288792E-2,
124920.0000,-1.70404054E-2,
124960.0000,-1.64967906E-2,
1.25E05,-1.72647443E-2,
125040.0000,-1.41081354E-2,
125080.0000,-1.39058586E-2,
125120.0000,-1.64363701E-2,
125160.0000,-1.62772834E-2,
1.252E005,-1.47099495E-2,
125240.0000,-1.54829267E-2,
125280.0000,-1.43730585E-2,
125320.0000,-1.62968766E-2,
125360.0000,-1.67446658E-2,
1.254E005,-1.35431318E-2,
125440.0000,-1.52339954E-2,
125480.0000,-1.52743645E-2,
125520.0000,-1.46407746E-2,
125560.0000,-1.49396462E-2,
1.256E005,-1.36702927E-2,
125640.0000,-1.55760003E-2,
125680.0000,-1.57843251E-2,
125720.0000,-1.47133553E-2,
125760.0000,-1.56726204E-2,
1.258E005,-1.41853737E-2,
125840.0000,-1.68082211E-2,
125880.0000,-1.53897898E-2,
125920.0000,-1.68203451E-2,
125960.0000,-1.51444152E-2,
1.26E05,-1.34420060E-2,
126040.0000,-1.50619829E-2,
126080.0000,-1.50402645E-2,
126120.0000,-1.55947246E-2,
126160.0000,-1.32364845E-2,
1.262E005,-1.64640732E-2,
126240.0000,-1.57843586E-2,
126280.0000,-1.62006430E-2,
126320.0000,-1.64284259E-2,
126360.0000,-1.70731712E-2,
1.264E005,-1.71524864E-2,
126440.0000,-1.57179683E-2,
126480.0000,-1.63321812E-2,
126520.0000,-1.47204548E-2,
126560.0000,-1.64244696E-2,
1.266E005,-1.52596403E-2,
126640.0000,-1.56098269E-2,
126680.0000,-1.37515934E-2,
126720.0000,-1.62240248E-2,
126760.0000,-1.50186094E-2,
1.268E005,-1.50438789E-2,
126840.0000,-1.48318205E-2,
126880.0000,-1.58730987E-2,
126920.0000,-1.44042484E-2,
126960.0000,-1.45293484E-2,
1.27E05,-1.60965789E-2,
127040.0000,-1.63282137E-2,
127080.0000,-1.53712425E-2,
127120.0000,-1.65285598E-2,
127160.0000,-1.47063881E-2,
1.272E005,-1.74768101E-2,
127240.0000,-1.49612231E-2,
127280.0000,-1.70445051E-2,
127320.0000,-1.44979684E-2,
127360.0000,-1.35625396E-2,
1.274E005,-1.65245812E-2,
127440.0000,-1.51481517E-2,
127480.0000,-1.43205365E-2,
127520.0000,-1.52523350E-2,
127560.0000,-1.52743338E-2,
1.276E005,-1.43067418E-2,
127640.0000,-1.57767665E-2,
127680.0000,-1.43938474E-2,
127720.0000,-1.64283607E-2,
127760.0000,-1.62085053E-2,
1.278E005,-1.68731119E-2,
127840.0000,-1.62318759E-2,
127880.0000,-1.62123088E-2,
127920.0000,-1.59771461E-2,
127960.0000,-1.46992384E-2,
1.28E05,-1.51407775E-2,
128040.0000,-1.47168888E-2,
128080.0000,-1.52450074E-2,
128120.0000,-1.62279643E-2,
128160.0000,-1.46267926E-2,
1.282E005,-1.52816596E-2,
128240.0000,-1.49467988E-2,
128280.0000,-1.49576552E-2,
128320.0000,-1.46197323E-2,
128360.0000,-1.50511460E-2,
1.284E005,-1.62201487E-2,
128440.0000,-1.62084401E-2,
128480.0000,-1.51626980E-2,
128520.0000,-1.72771625E-2,
128560.0000,-1.63969025E-2,
1.286E005,-1.47416377E-2,
128640.0000,-1.38724893E-2,
128680.0000,-1.51444161E-2,
128720.0000,-1.52376210E-2,
128760.0000,-1.41853737E-2,
1.288E005,-1.45049626E-2,
128840.0000,-1.38724577E-2,
128880.0000,-1.51481181E-2,
128920.0000,-1.59152932E-2,
128960.0000,-1.45084765E-2,
1.29E05,-1.60927381E-2,
129040.0000,-1.60118379E-2,
129080.0000,-1.47452476E-2,
129120.0000,-1.58960819E-2,
129160.0000,-1.34645673E-2,
1.292E005,-1.27171082E-2,
129240.0000,-1.49360234E-2,
129280.0000,-1.59887038E-2,
129320.0000,-1.68405883E-2,
129360.0000,-1.29169570E-2,
1.294E005,-1.52596068E-2,
129440.0000,-1.47311026E-2,
129480.0000,-1.40642710E-2,
129520.0000,-1.43239815E-2,
129560.0000,-1.55535536E-2,
1.296E005,-1.52486693E-2,
129640.0000,-1.52780749E-2,
129680.0000,-1.62357874E-2,
129720.0000,-1.56726521E-2,
129760.0000,-1.65284649E-2,
1.298E005,-1.49576552E-2,
129840.0000,-1.48282591E-2,
129880.0000,-1.38625093E-2,
129920.0000,-1.35592856E-2,
129960.0000,-1.48353549E-2,
1.3E05,-1.55834984E-2,
130040.0000,-1.56877376E-2,
130080.0000,-1.52670443E-2,
130120.0000,-1.31667694E-2,
130160.0000,-1.32427718E-2,
1.302E005,-1.40675167E-2,
130240.0000,-1.74809247E-2,
130280.0000,-1.49109708E-2,
130320.0000,-1.51956063E-2,
130360.0000,-1.47310384E-2,
1.304E005,-1.40911955E-2,
130440.0000,-1.57919209E-2,
130480.0000,-1.47381565E-2,
130520.0000,-1.41785052E-2,
130560.0000,-1.61314979E-2,
1.306E005,-1.41956238E-2,
130640.0000,-1.50583899E-2,
130680.0000,-1.49467355E-2,
130720.0000,-1.58109162E-2,
130760.0000,-1.50837973E-2,
1.308E005,-1.58033632E-2,
130840.0000,-1.48425214E-2,
130880.0000,-1.45503776E-2,
130920.0000,-1.46197323E-2,
130960.0000,-1.37747023E-2,
1.31E05,-1.20661343E-2,
131040.0000,-1.76230427E-2,
131080.0000,-1.48603916E-2,
131120.0000,-1.46549139E-2,
131160.0000,-1.48424581E-2,
1.312E005,-1.49539905E-2,
131240.0000,-1.44249396E-2,
131280.0000,-1.51700312E-2,
131320.0000,-1.27019435E-2,
131360.0000,-1.35560632E-2,
1.314E005,-1.45363724E-2,
131440.0000,-1.45399356E-2,
131480.0000,-1.58109777E-2,
131520.0000,-1.35821635E-2,
131560.0000,-1.54009508E-2,
1.316E005,-1.54941799E-2,
131640.0000,-1.39700621E-2,
131680.0000,-1.40945809E-2,
131720.0000,-1.18769770E-2,
131760.0000,-1.52743021E-2,
1.318E005,-1.62124056E-2,
131840.0000,-1.49756121E-2,
131880.0000,-1.50656719E-2,
131920.0000,-1.49395829E-2,
131960.0000,-1.57767665E-2,
1.32E05,-1.63557604E-2,
132040.0000,-1.61744189E-2,
132080.0000,-1.53343799E-2,
132120.0000,-1.65404733E-2,
132160.0000,-1.42091485E-2,
1.322E005,-1.39902271E-2,
132240.0000,-1.46302776E-2,
132280.0000,-1.37779154E-2,
132320.0000,-1.68527905E-2,
132360.0000,-1.57179367E-2,
1.324E005,-1.41955605E-2,
132440.0000,-1.26989018E-2,
132480.0000,-1.58032682E-2,
132520.0000,-1.31572494E-2,
132560.0000,-1.33632990E-2,
1.326E005,-1.55647686E-2,
132640.0000,-1.64284576E-2,
132680.0000,-1.38857868E-2,
132720.0000,-1.33665092E-2,
132760.0000,-1.22898761E-2,
1.328E005,-1.48460604E-2,
132840.0000,-1.56914201E-2,
132880.0000,-1.35723120E-2,
132920.0000,-1.40036512E-2,
132960.0000,-1.56990085E-2,
1.33E05,-1.30588878E-2,
133040.0000,-1.63321812E-2,
133080.0000,-1.43067725E-2,
133120.0000,-1.67608447E-2,
133160.0000,-1.40103893E-2,
1.332E005,-1.53380288E-2,
133240.0000,-1.49467988E-2,
133280.0000,-1.42262774E-2,
133320.0000,-1.64561626E-2,
133360.0000,-1.47346454E-2,
1.334E005,-1.41115598E-2,
133440.0000,-1.55910011E-2,
133480.0000,-1.56022394E-2,
133520.0000,-1.32427718E-2,
133560.0000,-1.38045000E-2,
1.336E005,-1.51699996E-2,
133640.0000,-1.43308453E-2,
133680.0000,-1.63086373E-2,
133720.0000,-1.52779790E-2,
133760.0000,-1.31100407E-2,
1.338E005,-1.42228855E-2,
133840.0000,-1.39566734E-2,
133880.0000,-1.53934974E-2,
133920.0000,-1.36866914E-2,
133960.0000,-1.46372532E-2,
1.34E05,-1.41989077E-2,
134040.0000,-1.43938484E-2,
134080.0000,-1.57103613E-2,
134120.0000,-1.47808483E-2,
134160.0000,-1.40103893E-2,
1.342E005,-1.48532074E-2,
134240.0000,-1.29262796E-2,
134280.0000,-1.57994945E-2,
134320.0000,-1.48603916E-2,
134360.0000,-1.30714541E-2,
1.344E005,-1.34516153E-2,
134440.0000,-1.44354189E-2,
134480.0000,-1.41990036E-2,
134520.0000,-1.43136512E-2,
134560.0000,-1.32778417E-2,
1.346E005,-1.63243469E-2,
134640.0000,-1.38991727E-2,
134680.0000,-1.45258559E-2,
134720.0000,-1.46126794E-2,
134760.0000,-1.44319134E-2,
1.348E005,-1.39935892E-2,
134840.0000,-1.61198080E-2,
134880.0000,-1.58109479E-2,
134920.0000,-1.31698735E-2,
134960.0000,-1.52595770E-2,
1.35E05,-1.56839006E-2,
135040.0000,-1.45363724E-2,
135080.0000,-1.42263109E-2,
135120.0000,-1.32618286E-2,
135160.0000,-1.32650463E-2,
1.352E005,-1.57728810E-2,
135240.0000,-1.40002845E-2,
135280.0000,-1.52816903E-2,
135320.0000,-1.46373808E-2,
135360.0000,-1.43171260E-2,
1.354E005,-1.31667713E-2,
135440.0000,-1.32174725E-2,
135480.0000,-1.34775769E-2,
135520.0000,-1.38690667E-2,
135560.0000,-1.32809728E-2,
1.356E005,-1.40239149E-2,
135640.0000,-1.40205063E-2,
135680.0000,-1.73936896E-2,
135720.0000,-1.48461238E-2,
135760.0000,-1.45574221E-2,
1.358E005,-1.40137598E-2,
135840.0000,-1.34612722E-2,
135880.0000,-1.30432127E-2,
135920.0000,-1.40036829E-2,
135960.0000,-1.41047444E-2,
1.36E05,-1.40171330E-2,
136040.0000,-1.61431711E-2,
136080.0000,-1.47843193E-2,
136120.0000,-1.37031926E-2,
136160.0000,-1.31762726E-2,
1.362E005,-1.32587058E-2,
136240.0000,-1.51882190E-2,
136280.0000,-1.57994628E-2,
136320.0000,-1.39058279E-2,
136360.0000,-1.29107367E-2,
1.364E005,-1.55947246E-2,
136440.0000,-1.50873056E-2,
136480.0000,-1.56135280E-2,
136520.0000,-1.41955605E-2,
136560.0000,-1.20950723E-2,
1.366E005,-1.42998705E-2,
136640.0000,-1.43136512E-2,
136680.0000,-1.66928079E-2,
136720.0000,-1.25079304E-2,
136760.0000,-1.42091792E-2,
1.368E005,-1.46337962E-2,
136840.0000,-1.35723436E-2,
136880.0000,-1.31635433E-2,
136920.0000,-1.48425838E-2,
136960.0000,-1.14770327E-2,
1.37E05,-1.26276873E-2,
137040.0000,-1.48675209E-2,
137080.0000,-1.26367891E-2,
137120.0000,-1.41319539E-2,
137160.0000,-1.48962000E-2,
1.372E005,-1.59267448E-2,
137240.0000,-1.70772225E-2,
137280.0000,-1.33729028E-2,
137320.0000,-1.29479207E-2,
137360.0000,-1.22086266E-2,
1.374E005,-1.29417032E-2,
137440.0000,-1.44388918E-2,
137480.0000,-1.47630097E-2,
137520.0000,-1.28339846E-2,
137560.0000,-1.29262162E-2,
1.376E005,-1.30651360E-2,
137640.0000,-1.54717863E-2,
137680.0000,-1.53111611E-2,
137720.0000,-1.54904798E-2,
137760.0000,-1.33793354E-2,
1.378E005,-1.33664776E-2,
137840.0000,-1.43343275E-2,
137880.0000,-1.36801470E-2,
137920.0000,-1.44284731E-2,
137960.0000,-1.45399673E-2,
1.38E05,-1.35984430E-2,
138040.0000,-1.47629790E-2,
138080.0000,-1.59228742E-2,
138120.0000,-1.37846312E-2,
138160.0000,-1.41149545E-2,
1.382E005,-1.15709454E-2,
138240.0000,-1.55166062E-2,
138280.0000,-1.54792005E-2,
138320.0000,-1.43170925E-2,
138360.0000,-1.61471311E-2,
1.384E005,-1.56059694E-2,
138440.0000,-1.22751733E-2,
138480.0000,-1.52560025E-2,
138520.0000,-1.47701912E-2,
138560.0000,-1.41285192E-2,
1.386E005,-1.59344580E-2,
138640.0000,-1.37813194E-2,
138680.0000,-1.49684623E-2,
138720.0000,-1.52413445E-2,
138760.0000,-1.49900308E-2,
1.388E005,-1.39935892E-2,
138840.0000,-1.54867182E-2,
138880.0000,-1.37130944E-2,
138920.0000,-1.46408714E-2,
138960.0000,-1.30683109E-2,
1.39E05,-1.22145852E-2,
139040.0000,-1.40306717E-2,
139080.0000,-1.31415278E-2,
139120.0000,-1.32778101E-2,
139160.0000,-1.34743052E-2,
1.392E005,-1.38177983E-2,
139240.0000,-1.49612874E-2,
139280.0000,-1.29634915E-2,
139320.0000,-1.28555242E-2,
139360.0000,-1.40137905E-2,
1.394E005,-1.39259296E-2,
139440.0000,-1.46655738E-2,
139480.0000,-1.46973953E-2,
139520.0000,-1.32555543E-2,
139560.0000,-1.43239498E-2,
1.396E005,-1.28494082E-2,
139640.0000,-1.46443313E-2,
139680.0000,-1.37031935E-2,
139720.0000,-1.31508987E-2,
139760.0000,-1.42058590E-2,
1.398E005,-1.14578158E-2,
139840.0000,-1.38992043E-2,
139880.0000,-1.51956063E-2,
139920.0000,-1.36833694E-2,
139960.0000,-1.49972979E-2,
1.4E05,-1.32906614E-2,
140040.0000,-1.19140977E-2,
140080.0000,-1.33890258E-2,
140120.0000,-1.27079980E-2,
140160.0000,-1.26276882E-2,
1.402E005,-1.52927721E-2,
140240.0000,-1.22027677E-2,
140280.0000,-1.54157849E-2,
140320.0000,-1.34969475E-2,
140360.0000,-1.41115291E-2,
1.404E005,-1.36049604E-2,
140440.0000,-1.16870822E-2,
140480.0000,-1.28617724E-2,
140520.0000,-1.51883131E-2,
140560.0000,-1.42229181E-2,
1.406E005,-1.33954426E-2,
140640.0000,-1.34937316E-2,
140680.0000,-1.44388610E-2,
140720.0000,-1.18713193E-2,
140760.0000,-1.25349499E-2,
1.408E005,-1.44458171E-2,
140840.0000,-1.44597171E-2,
140880.0000,-1.45679228E-2,
140920.0000,-1.30651360E-2,
140960.0000,-1.44632366E-2,
1.41E05,-1.39191579E-2,
141040.0000,-1.36016533E-2,
141080.0000,-1.26520190E-2,
141120.0000,-1.39091732E-2,
141160.0000,-1.18826423E-2,
1.412E005,-1.30557185E-2,
