Labels,MOF 2 PBS Ar 420 nm 1000us Delta OD 20 disparos,
1.96E04,-1.21640507E-3,
1.97E04,7.78269721E-4,
1.98E04,-9.93747264E-4,
1.99E04,1.13996801E-4,
2E04,-5.49836201E-4,
2.01E04,-1.21495745E-3,
2.02E04,1.13996794E-4,
2.03E04,5.57343068E-4,
2.04E04,-3.28289403E-4,
2.05E04,-1.65704009E-3,
2.06E04,1.44636072E-3,
2.07E04,5.56768035E-4,
2.08E04,1.14325005E-4,
2.09E04,2.98734428E-3,
2.1E04,3.35580466E-4,
2.11E04,7.78823975E-4,
2.12E04,-1.06547668E-4,
2.13E04,2.54539098E-3,
2.14E04,1.22082909E-3,
2.15E04,1.22037635E-3,
2.16E04,-7.68459577E-4,
2.17E04,-7.71463150E-4,
2.18E04,-1.43602199E-3,
2.19E04,1.21827412E-3,
2.2E04,1.44382217E-3,
2.21E04,-9.91918845E-4,
2.22E04,9.99752432E-4,
2.23E04,3.35545745E-4,
2.24E04,1.22457359E-3,
2.25E04,-1.87364686E-3,
2.26E04,-1.44024391E-3,
2.27E04,1.44069642E-3,
2.28E04,2.10624654E-3,
2.29E04,1.66358682E-3,
2.3E04,1.66657113E-3,
2.31E04,9.98973614E-4,
2.32E04,-1.07020278E-4,
2.33E04,-2.54682591E-3,
2.34E04,2.99587240E-3,
2.35E04,3.35681281E-4,
2.36E04,1.65839365E-3,
2.37E04,-3.28084890E-4,
2.38E04,7.78790971E-4,
2.39E04,2.54539121E-3,
2.4E04,5.56768035E-4,
2.41E04,2.32380955E-3,
2.42E04,-1.87685294E-3,
2.43E04,7.78464193E-4,
2.44E04,-5.48272219E-4,
2.45E04,1.88275939E-3,
2.46E04,-2.32060673E-3,
2.47E04,5.56554762E-4,
2.48E04,-1.21279154E-3,
2.49E04,2.10912828E-3,
2.5E04,-3.19730164E-3,
2.51E04,5.56833984E-4,
2.52E04,5.56800980E-4,
2.53E04,9.99346375E-4,
2.54E04,-1.42936420E-3,
2.55E04,-1.65318954E-3,
2.56E04,1.21879065E-3,
2.57E04,2.99021392E-3,
2.58E04,-3.27511836E-4,
2.59E04,-3.28355323E-4,
2.6E04,3.35885066E-4,
2.61E04,-1.07303167E-4,
2.62E04,5.57129155E-4,
2.63E04,-1.21135125E-3,
2.64E04,3.35377554E-4,
2.65E04,3.87325464E-3,
2.66E04,2.32596998E-3,
2.67E04,3.35545745E-4,
2.68E04,2.10047630E-3,
2.69E04,1.14144743E-4,
2.7E04,1.66058179E-3,
2.71E04,-7.71463150E-4,
2.72E04,-7.69414764E-4,
2.73E04,-9.90703003E-4,
2.74E04,-1.65985560E-3,
2.75E04,1.44512334E-3,
2.76E04,3.35650053E-4,
2.77E04,-2.10566446E-3,
2.78E04,-3.29168368E-4,
2.79E04,3.35545745E-4,
2.8E04,-1.21564791E-3,
2.81E04,-3.31381889E-4,
2.82E04,1.65691657E-3,
2.83E04,3.35648248E-4,
2.84E04,1.14021313E-4,
2.85E04,2.10725004E-3,
2.86E04,1.14402857E-4,
2.87E04,-5.48272219E-4,
2.88E04,2.32708477E-3,
2.89E04,1.65839365E-3,
2.9E04,2.54535815E-3,
2.91E04,1.21879065E-3,
2.92E04,-1.43435260E-3,
2.93E04,1.22092804E-3,
2.94E04,7.77065870E-4,
2.95E04,2.32708477E-3,
2.96E04,1.44000095E-3,
2.97E04,3.20915203E-3,
2.98E04,-1.88000279E-3,
2.99E04,1.88618712E-3,
3E04,1.14132570E-4,
3.01E04,9.97354975E-4,
3.02E04,7.77910580E-4,
3.03E04,1.22086203E-3,
3.04E04,-7.69447768E-4,
3.05E04,-1.87685294E-3,
3.06E04,1.88447151E-3,
3.07E04,5.56227693E-4,
3.08E04,2.10818881E-3,
3.09E04,2.54894001E-3,
3.1E04,5.57705353E-4,
3.11E04,3.65128554E-3,
3.12E04,7.76416447E-4,
3.13E04,-5.49485849E-4,
3.14E04,1.14402857E-4,
3.15E04,-1.21207105E-3,
3.16E04,7.78497197E-4,
3.17E04,5.56407555E-4,
3.18E04,1.88453740E-3,
3.19E04,5.56194747E-4,
3.2E04,-1.07428335E-4,
3.21E04,7.78790971E-4,
3.22E04,2.32816767E-3,
3.23E04,1.14312956E-4,
3.24E04,-1.07461339E-4,
3.25E04,-2.54122214E-3,
3.26E04,-7.74418993E-4,
3.27E04,2.10818881E-3,
3.28E04,1.22190092E-3,
3.29E04,5.56948478E-4,
3.3E04,5.57129155E-4,
3.31E04,1.88193773E-3,
3.32E04,-1.06357533E-4,
3.33E04,3.35377554E-4,
3.34E04,-1.21207105E-3,
3.35E04,-1.08254630E-4,
3.36E04,3.35275545E-4,
3.37E04,-5.51021716E-4,
3.38E04,1.66429882E-3,
3.39E04,-1.06705025E-4,
3.4E04,-1.87470333E-3,
3.41E04,-9.91277746E-4,
3.42E04,-9.95548326E-4,
3.43E04,-9.92527697E-4,
3.44E04,-3.28593131E-4,
3.45E04,-1.06514737E-4,
3.46E04,9.97726107E-4,
3.47E04,-1.06514737E-4,
3.48E04,-1.43268623E-3,
3.49E04,-1.20919629E-3,
3.5E04,-1.07020278E-4,
3.51E04,1.66731898E-3,
3.52E04,-1.07936823E-4,
3.53E04,-2.31163669E-3,
3.54E04,-1.87685294E-3,
3.55E04,-3.28626105E-4,
3.56E04,1.22245424E-3,
3.57E04,7.78203772E-4,
3.58E04,1.14087357E-4,
3.59E04,1.14099559E-4,
3.6E04,9.96951247E-4,
3.61E04,-7.67966267E-4,
3.62E04,-1.07461339E-4,
3.63E04,2.10530963E-3,
3.64E04,-3.28084890E-4,
3.65E04,-3.30529001E-4,
3.66E04,7.76125060E-4,
3.67E04,3.65483295E-3,
3.68E04,-2.31416011E-3,
3.69E04,-1.87579414E-3,
3.7E04,-9.93137248E-4,
3.71E04,-1.65697397E-3,
3.72E04,-7.71397259E-4,
3.73E04,7.77065870E-4,
3.74E04,-5.49836259E-4,
3.75E04,-9.91918845E-4,
3.76E04,2.54777772E-3,
3.77E04,-1.43856590E-3,
3.78E04,-3.28626047E-4,
3.79E04,-7.72889238E-4,
3.8E04,-2.10219645E-3,
3.81E04,2.54774489E-3,
3.82E04,-2.10337318E-3,
3.83E04,-5.49485849E-4,
3.84E04,-3.28626105E-4,
3.85E04,-1.21351285E-3,
3.86E04,3.35107936E-4,
3.87E04,1.66433176E-3,
3.88E04,-1.07053260E-4,
3.89E04,-2.09864043E-3,
3.9E04,-2.98059429E-3,
3.91E04,3.35784018E-4,
3.92E04,5.57162217E-4,
3.93E04,-2.10102089E-3,
3.94E04,-3.28897120E-4,
3.95E04,-1.21351285E-3,
3.96E04,-1.21426769E-3,
3.97E04,5.56113722E-4,
3.98E04,-1.65992184E-3,
3.99E04,1.14210721E-4,
4E04,3.35175253E-4,
4.01E04,1.44315627E-3,
4.02E04,1.44252391E-3,
4.03E04,-2.32447078E-3,
4.04E04,-3.28355352E-4,
4.05E04,-1.43772806E-3,
4.06E04,1.14280010E-4,
4.07E04,2.98737711E-3,
4.08E04,1.14202005E-4,
4.09E04,-2.54265405E-3,
4.1E04,-1.06954350E-4,
4.11E04,5.56587707E-4,
4.12E04,-7.74952001E-4,
4.13E04,-1.87685294E-3,
4.14E04,2.77090864E-3,
4.15E04,-1.43099064E-3,
4.16E04,-3.42085143E-3,
4.17E04,2.99587264E-3,
4.18E04,-1.07145177E-4,
4.19E04,-2.76330230E-3,
4.2E04,-5.50219964E-4,
4.21E04,-1.87900674E-3,
4.22E04,-3.64082912E-3,
4.23E04,-1.21485849E-3,
4.24E04,-3.86687065E-3,
4.25E04,-1.43271929E-3,
4.26E04,-3.28421273E-4,
4.27E04,-3.42635741E-3,
4.28E04,-1.21492450E-3,
4.29E04,-1.65988866E-3,
4.3E04,-1.43099064E-3,
4.31E04,-4.54856455E-3,
4.32E04,5.56227693E-4,
4.33E04,-1.21279142E-3,
4.34E04,-1.43685809E-3,
4.35E04,3.65125271E-3,
4.36E04,-1.87473639E-3,
4.37E04,-1.65609247E-3,
4.38E04,1.88443845E-3,
4.39E04,1.14165574E-4,
4.4E04,-2.09864019E-3,
4.41E04,-1.65802171E-3,
4.42E04,5.56948478E-4,
4.43E04,5.56194747E-4,
4.44E04,-1.06987325E-4,
4.45E04,7.78497197E-4,
4.46E04,-1.08254630E-4,
4.47E04,3.35714285E-4,
4.48E04,-2.76021590E-3,
4.49E04,7.78464193E-4,
4.5E04,2.33030389E-3,
4.51E04,-5.49069955E-4,
4.52E04,-7.72358326E-4,
4.53E04,-1.42853567E-3,
4.54E04,-1.06390442E-4,
4.55E04,1.44069653E-3,
4.56E04,-1.06862572E-4,
4.57E04,2.32820073E-3,
4.58E04,5.57129155E-4,
4.59E04,5.56407555E-4,
4.6E04,3.35410499E-4,
4.61E04,2.99308985E-3,
4.62E04,-1.43268623E-3,
4.63E04,-5.50187018E-4,
4.64E04,-2.31672172E-3,
4.65E04,1.44003378E-3,
4.66E04,1.66660419E-3,
4.67E04,2.76966626E-3,
4.68E04,5.55542589E-4,
4.69E04,-7.70437939E-4,
4.7E04,-1.65511284E-3,
4.71E04,2.98734428E-3,
4.72E04,2.10725004E-3,
4.73E04,-1.21934235E-3,
4.74E04,-1.07461339E-4,
4.75E04,-1.43355189E-3,
4.76E04,-3.28355323E-4,
4.77E04,-7.70966755E-4,
4.78E04,1.00015895E-3,
4.79E04,3.35512770E-4,
4.8E04,-1.06423329E-4,
4.81E04,-9.95548326E-4,
4.82E04,-2.31928867E-3,
4.83E04,5.56440558E-4,
4.84E04,7.78497197E-4,
4.85E04,-1.06324624E-4,
4.86E04,2.77228467E-3,
4.87E04,1.22037646E-3,
4.88E04,1.22089498E-3,
4.89E04,1.88790611E-3,
4.9E04,9.99379321E-4,
4.91E04,2.98879459E-3,
4.92E04,-1.07178144E-4,
4.93E04,-1.65514590E-3,
4.94E04,9.98907723E-4,
4.95E04,1.21937355E-3,
4.96E04,9.97693161E-4,
4.97E04,1.44318922E-3,
4.98E04,1.66358682E-3,
4.99E04,-1.65227882E-3,
5E04,-1.64942048E-3,
5.01E04,1.00056594E-3,
5.02E04,-1.65514590E-3,
5.03E04,-3.27340997E-4,
5.04E04,9.94570670E-4,
5.05E04,1.65987364E-3,
5.06E04,3.35479795E-4,
5.07E04,1.44126103E-3,
5.08E04,7.77617795E-4,
5.09E04,-1.21207105E-3,
5.1E04,-5.50252968E-4,
5.11E04,1.44129398E-3,
5.12E04,2.10240670E-3,
5.13E04,1.14222850E-4,
5.14E04,-1.21275848E-3,
5.15E04,1.66507752E-3,
5.16E04,5.56981482E-4,
5.17E04,1.14177732E-4,
5.18E04,-5.49485849E-4,
5.19E04,2.32925196E-3,
5.2E04,-2.75723496E-3,
5.21E04,1.14075141E-4,
5.22E04,7.78497197E-4,
5.23E04,1.66657113E-3,
5.24E04,7.78203772E-4,
5.25E04,3.21986945E-3,
5.26E04,7.79968977E-4,
5.27E04,2.55253306E-3,
5.28E04,-1.21568085E-3,
5.29E04,3.35275516E-4,
5.3E04,9.98535310E-4,
5.31E04,1.14280003E-4,
5.32E04,-1.21210387E-3,
5.33E04,-3.27308051E-4,
5.34E04,1.66287553E-3,
5.35E04,1.14357928E-4,
5.36E04,2.10624654E-3,
5.37E04,1.22096110E-3,
5.38E04,-5.48720243E-4,
5.39E04,-1.06829641E-4,
5.4E04,-2.32572830E-3,
5.41E04,9.97758936E-4,
5.42E04,-7.73387554E-4,
5.43E04,-2.09864043E-3,
5.44E04,2.99308985E-3,
5.45E04,-7.69942533E-4,
5.46E04,-3.29201401E-4,
5.47E04,-1.88109884E-3,
5.48E04,5.56587707E-4,
5.49E04,5.56080835E-4,
5.5E04,-1.43772806E-3,
5.51E04,-9.93747264E-4,
5.52E04,5.55901206E-4,
5.53E04,2.33247783E-3,
5.54E04,-1.43685821E-3,
5.55E04,1.00056594E-3,
5.56E04,7.78530200E-4,
5.57E04,2.32816767E-3,
5.58E04,2.32380955E-3,
5.59E04,-1.87791279E-3,
5.6E04,-2.31797132E-3,
5.61E04,-1.43351895E-3,
5.62E04,2.32603587E-3,
5.63E04,-1.06514766E-4,
5.64E04,1.66277669E-3,
5.65E04,-7.72856176E-4,
5.66E04,-5.50988712E-4,
5.67E04,2.76701991E-3,
5.68E04,1.22141431E-3,
5.69E04,-3.27275135E-4,
5.7E04,-3.30495881E-4,
5.71E04,-7.71430205E-4,
5.72E04,-5.48305223E-4,
5.73E04,1.14144743E-4,
5.74E04,-3.42269591E-3,
5.75E04,7.80330389E-4,
5.76E04,7.78203772E-4,
5.77E04,1.65987364E-3,
5.78E04,5.56374667E-4,
5.79E04,-7.70900864E-4,
5.8E04,-2.10448517E-3,
5.81E04,-3.42639023E-3,
5.82E04,2.10721698E-3,
5.83E04,-3.19381547E-3,
5.84E04,-1.21423474E-3,
5.85E04,-7.70470884E-4,
5.86E04,1.14435774E-4,
5.87E04,-5.49803255E-4,
5.88E04,7.77877634E-4,
5.89E04,-2.98705604E-3,
5.9E04,-1.66087330E-3,
5.91E04,-3.27814661E-4,
5.92E04,3.35512770E-4,
5.93E04,7.77098816E-4,
5.94E04,1.14144743E-4,
5.95E04,1.14222850E-4,
5.96E04,1.14312948E-4,
5.97E04,-9.91918845E-4,
5.98E04,-1.07270178E-4,
5.99E04,-3.28930095E-4,
6E04,-7.70933751E-4,
6.01E04,-1.22000405E-3,
6.02E04,3.35242628E-4,
6.03E04,5.56227635E-4,
6.04E04,-1.21420179E-3,
6.05E04,1.14267918E-4,
6.06E04,-7.70404993E-4,
6.07E04,-3.27242247E-4,
6.08E04,1.14267918E-4,
6.09E04,1.14234965E-4,
6.1E04,3.35512770E-4,
6.11E04,5.56620653E-4,
6.12E04,2.32057716E-3,
6.13E04,5.56948478E-4,
6.14E04,1.66290870E-3,
6.15E04,2.10240670E-3,
6.16E04,-1.07336178E-4,
6.17E04,-2.31928867E-3,
6.18E04,-1.06200481E-4,
6.19E04,-2.75723496E-3,
6.2E04,-3.29201401E-4,
6.21E04,1.43937161E-3,
6.22E04,-3.28930095E-4,
6.23E04,2.10140808E-3,
6.24E04,3.35512770E-4,
6.25E04,-2.76323594E-3,
6.26E04,1.44636084E-3,
6.27E04,1.44318922E-3,
6.28E04,7.77358131E-4,
6.29E04,-1.65039417E-3,
6.3E04,-5.49836201E-4,
6.31E04,7.75608991E-4,
6.32E04,-2.09509465E-3,
6.33E04,-7.71463150E-4,
6.34E04,-7.70404993E-4,
6.35E04,1.43880898E-3,
6.36E04,-1.07145177E-4,
6.37E04,-5.49070013E-4,
6.38E04,-1.21210387E-3,
6.39E04,-1.06481835E-4,
6.4E04,1.14459719E-4,
6.41E04,-2.98705604E-3,
6.42E04,9.98535426E-4,
6.43E04,1.00059889E-3,
6.44E04,-1.43271929E-3,
6.45E04,1.43940467E-3,
6.46E04,-2.09746812E-3,
6.47E04,1.44072948E-3,
6.48E04,-5.47574833E-4,
6.49E04,-1.87678693E-3,
6.5E04,-2.54125497E-3,
6.51E04,-9.91310575E-4,
6.52E04,-9.91277746E-4,
6.53E04,-1.21131830E-3,
6.54E04,-3.28084890E-4,
6.55E04,5.56374667E-4,
6.56E04,1.66433176E-3,
6.57E04,1.87934586E-3,
6.58E04,-7.67966267E-4,
6.59E04,-7.69975479E-4,
6.6E04,-3.26736656E-4,
6.61E04,-2.10105372E-3,
6.62E04,1.43940467E-3,
6.63E04,7.76449335E-4,
6.64E04,4.30714432E-3,
6.65E04,-3.27814691E-4,
6.66E04,-3.27275135E-4,
6.67E04,3.35578719E-4,
6.68E04,-5.46813186E-4,
6.69E04,9.97289200E-4,
6.7E04,-1.65609235E-3,
6.71E04,-9.93137248E-4,
6.72E04,2.54059955E-3,
6.73E04,-5.49485849E-4,
6.74E04,-1.65802171E-3,
6.75E04,1.88622007E-3,
6.76E04,1.88450445E-3,
6.77E04,-7.72391388E-4,
6.78E04,3.35208140E-4,
6.79E04,2.99014826E-3,
6.8E04,3.35277116E-4,
6.81E04,2.98596080E-3,
6.82E04,-9.90703003E-4,
6.83E04,1.14222850E-4,
6.84E04,9.98973614E-4,
6.85E04,4.75540385E-3,
6.86E04,9.96515155E-4,
6.87E04,2.33251066E-3,
6.88E04,5.55509760E-4,
6.89E04,1.88282528E-3,
6.9E04,-2.10563140E-3,
6.91E04,7.77943584E-4,
6.92E04,-1.65694114E-3,
6.93E04,7.77032925E-4,
6.94E04,3.35683057E-4,
6.95E04,-3.28322349E-4,
6.96E04,-1.65416731E-3,
6.97E04,-7.68426689E-4,
6.98E04,1.14144743E-4,
6.99E04,1.66653807E-3,
7E04,-2.09279195E-3,
7.01E04,-1.43441837E-3,
7.02E04,2.54658377E-3,
7.03E04,2.54655094E-3,
7.04E04,-1.65795570E-3,
7.05E04,1.44063064E-3,
7.06E04,5.55721810E-4,
7.07E04,-1.43355189E-3,
7.08E04,1.21982535E-3,
7.09E04,7.77617795E-4,
7.1E04,2.76184245E-3,
7.11E04,7.77032925E-4,
7.12E04,-2.09629745E-3,
7.13E04,3.43924668E-3,
7.14E04,-5.51439647E-4,
7.15E04,-7.68953410E-4,
7.16E04,-1.43188739E-3,
7.17E04,1.65990647E-3,
7.18E04,-1.43192033E-3,
7.19E04,-1.43431954E-3,
7.2E04,-1.21640507E-3,
7.21E04,-5.49452903E-4,
7.22E04,7.77943584E-4,
7.23E04,-7.73387670E-4,
7.24E04,5.56948537E-4,
7.25E04,3.35275516E-4,
7.26E04,9.99346375E-4,
7.27E04,2.11013504E-3,
7.28E04,-1.21347979E-3,
7.29E04,5.55868319E-4,
7.3E04,7.77910580E-4,
7.31E04,-1.65605964E-3,
7.32E04,-5.49069955E-4,
7.33E04,5.55982115E-4,
7.34E04,7.78203772E-4,
7.35E04,1.88019802E-3,
7.36E04,-3.29201401E-4,
7.37E04,3.20460112E-3,
7.38E04,5.55363542E-4,
7.39E04,-3.28117807E-4,
7.4E04,2.54535791E-3,
7.41E04,1.14537390E-4,
7.42E04,-3.27275135E-4,
7.43E04,3.35410499E-4,
7.44E04,1.88536185E-3,
7.45E04,-1.87791279E-3,
7.46E04,-1.43268635E-3,
7.47E04,3.20911896E-3,
7.48E04,-1.65507989E-3,
7.49E04,-1.88213005E-3,
7.5E04,5.55509760E-4,
7.51E04,9.99346375E-4,
7.52E04,7.76157947E-4,
7.53E04,1.66209938E-3,
7.54E04,1.66061462E-3,
7.55E04,-5.52497571E-4,
7.56E04,1.21830706E-3,
7.57E04,-1.65795570E-3,
7.58E04,7.78790971E-4,
7.59E04,2.10430822E-3,
7.6E04,-1.43521989E-3,
7.61E04,-1.66274607E-3,
7.62E04,7.78790971E-4,
7.63E04,-1.21128536E-3,
7.64E04,-7.70437939E-4,
7.65E04,2.76832585E-3,
7.66E04,-1.43608800E-3,
7.67E04,-2.53842864E-3,
7.68E04,1.66138960E-3,
7.69E04,3.35377554E-4,
7.7E04,1.22092804E-3,
7.71E04,5.55835431E-4,
7.72E04,-1.06357555E-4,
7.73E04,1.22297485E-3,
7.74E04,-1.21347990E-3,
7.75E04,-1.43521989E-3,
7.76E04,1.14144743E-4,
7.77E04,7.76449335E-4,
7.78E04,-1.43689103E-3,
7.79E04,-2.76326924E-3,
7.8E04,-9.92494752E-4,
7.81E04,-9.88883781E-4,
7.82E04,-2.99197738E-3,
7.83E04,-5.51758916E-4,
7.84E04,1.14492585E-4,
7.85E04,-3.28897062E-4,
7.86E04,1.43937161E-3,
7.87E04,-1.43271929E-3,
7.88E04,-3.27814691E-4,
7.89E04,-3.27748799E-4,
7.9E04,-7.71960011E-4,
7.91E04,1.21834001E-3,
7.92E04,7.77617737E-4,
7.93E04,-3.30223265E-4,
7.94E04,-1.08128741E-4,
7.95E04,-3.26736714E-4,
7.96E04,1.14234965E-4,
7.97E04,-2.31547304E-3,
7.98E04,5.56768035E-4,
7.99E04,-9.90703003E-4,
8E04,-2.75569712E-3,
8.01E04,1.66213233E-3,
8.02E04,1.22086203E-3,
8.03E04,7.79118040E-4,
8.04E04,1.14087357E-4,
8.05E04,2.31631519E-3,
8.06E04,-3.27209331E-4,
8.07E04,3.35040735E-4,
8.08E04,3.35920078E-4,
8.09E04,-7.69909704E-4,
8.1E04,5.56587707E-4,
8.11E04,-3.27005808E-4,
8.12E04,1.65984069E-3,
8.13E04,2.10721698E-3,
8.14E04,-1.20773038E-3,
8.15E04,-2.76179123E-3,
8.16E04,-1.65325543E-3,
8.17E04,3.35478107E-4,
8.18E04,-1.43518683E-3,
8.19E04,1.00100634E-3,
8.2E04,-5.49386954E-4,
8.21E04,-1.43431954E-3,
8.22E04,-2.98705604E-3,
8.23E04,5.57096151E-4,
8.24E04,-9.94357979E-4,
8.25E04,2.55376589E-3,
8.26E04,-1.87259133E-3,
8.27E04,2.54655094E-3,
8.28E04,1.66355388E-3,
8.29E04,1.88707921E-3,
8.3E04,2.54297629E-3,
8.31E04,3.42611666E-3,
8.32E04,3.21375020E-3,
8.33E04,-5.47509117E-4,
8.34E04,1.88019802E-3,
8.35E04,2.32269801E-3,
8.36E04,-1.21495745E-3,
8.37E04,1.88190467E-3,
8.38E04,1.66358682E-3,
8.39E04,2.10047630E-3,
8.4E04,5.56554762E-4,
8.41E04,9.97725991E-4,
8.42E04,3.35242628E-4,
8.43E04,-1.06547668E-4,
8.44E04,-7.70437939E-4,
8.45E04,3.35681281E-4,
8.46E04,2.32705171E-3,
