Labels,MOF 2 Air 420 nm 40 us Delta OD,
9492.000,7.37773429E-4,
9496.000,-1.34455191E-3,
9500.00,-2.90704961E-3,
9504.000,-1.32820068E-3,
9508.000,-1.59281469E-3,
9512.000,2.16061351E-4,
9516.000,2.34251027E-4,
9520.00,-3.19941377E-4,
9524.000,-4.90695784E-5,
9528.000,2.05216435E-4,
9532.000,1.77513203E-3,
9536.000,-1.34142826E-3,
9540.00,-1.60144782E-3,
9544.000,-2.38589873E-3,
9548.000,-3.08889284E-4,
9552.000,-1.07631262E-3,
9556.000,1.77070475E-3,
9560.00,1.24205591E-3,
9564.000,-2.37687561E-3,
9568.000,2.16299683E-4,
9572.000,-2.39897124E-3,
9576.000,3.08073359E-3,
9580.00,-2.92899343E-3,
9584.000,-2.12197448E-3,
9588.000,-1.35895284E-3,
9592.000,-4.27315535E-5,
9596.000,1.25832204E-3,
9600.00,1.52877311E-3,
9604.000,3.60818347E-3,
9608.000,-8.31686601E-4,
9612.000,7.33902969E-4,
9616.000,7.34276371E-4,
9620.00,4.68458718E-4,
9624.000,3.09340283E-3,
9628.000,2.02723639E-3,
9632.000,-3.44224367E-3,
9636.000,-8.52302124E-4,
9640.00,-3.96207394E-3,
9644.000,-1.61385210E-3,
9648.000,-8.37474945E-4,
9652.000,2.06001554E-4,
9656.000,9.97146592E-4,
9660.00,4.99303802E-4,
9664.000,1.77266600E-3,
9668.000,-2.39448785E-3,
9672.000,-1.63274549E-3,
9676.000,-5.64291782E-4,
9680.00,-3.20316787E-4,
9684.000,4.80948278E-4,
9688.000,-8.30630830E-4,
9692.000,-1.32723956E-3,
9696.000,-2.91508972E-3,
9700.00,1.00067433E-3,
9704.000,-6.75448755E-5,
9708.000,-3.22391104E-4,
9712.000,7.39581184E-4,
9716.000,-1.11791526E-3,
9720.00,-4.22430784E-3,
9724.000,-3.65975939E-5,
9728.000,-4.74685570E-3,
9732.000,4.91024926E-4,
9736.000,-4.76333452E-3,
9740.00,-3.45485634E-3,
9744.000,-2.94154068E-3,
9748.000,-2.64918455E-3,
9752.000,-5.03904885E-5,
9756.000,-2.12134281E-3,
9760.00,-6.06533140E-3,
9764.000,-2.12377426E-3,
9768.000,-1.62327173E-3,
9772.000,1.78777345E-3,
9776.000,-1.88500388E-3,
9780.00,-3.97376949E-3,
9784.000,-2.64751562E-3,
9788.000,-3.68594751E-3,
9792.000,-3.06455244E-4,
9796.000,-2.98670086E-4,
9800.00,-2.95853592E-4,
9804.000,-1.85708876E-3,
9808.000,7.44140707E-4,
9812.000,-3.71089764E-3,
9816.000,2.83676805E-3,
9820.00,1.00278156E-3,
9824.000,-2.39442266E-3,
9828.000,-1.62528013E-3,
9832.000,-1.10821170E-3,
9836.000,-2.15095025E-3,
9840.00,-1.61156559E-3,
9844.000,7.30478030E-4,
9848.000,-3.11339187E-4,
9852.000,-2.91873771E-3,
9856.000,-2.93109193E-3,
9860.00,-3.10048403E-4,
9864.000,-2.39225593E-3,
9868.000,-3.16490955E-3,
9872.000,-5.72747085E-4,
9876.000,-3.43101611E-3,
9880.00,-1.07193319E-3,
9884.000,-3.18539119E-3,
9888.000,1.01532764E-3,
9892.000,-1.62657257E-3,
9896.000,-3.83282568E-5,
9900.00,2.28104996E-3,
9904.000,1.51854404E-3,
9908.000,1.77258148E-3,
9912.000,1.24603824E-3,
9916.000,-5.65157534E-5,
9920.00,-5.62873203E-4,
9924.000,-3.45010776E-3,
9928.000,-2.92693870E-3,
9932.000,-3.43681709E-3,
9936.000,-3.41421482E-3,
9940.00,-3.42405750E-3,
9944.000,-8.34824692E-4,
9948.000,7.56399881E-4,
9952.000,2.01534858E-4,
9956.000,-2.92108185E-3,
9960.00,-8.33769038E-4,
9964.000,-8.20861664E-4,
9968.000,-1.11568009E-3,
9972.000,-8.45558301E-4,
9976.000,1.77016377E-3,
9980.00,-1.61687867E-3,
9984.000,-2.14739540E-3,
9988.000,-2.90716416E-3,
9992.000,1.00165233E-3,
9996.000,-4.27006962E-5,
1E04,-8.17766530E-4,
10004.0000,7.35548034E-4,
10008.0000,-4.48022224E-3,
10012.0000,-3.30150688E-5,
10016.0000,2.04454712E-3,
10020.000,-2.65584188E-3,
10024.0000,-3.12872551E-4,
10028.0000,2.11472186E-4,
10032.0000,7.22649624E-4,
10036.0000,-3.18292715E-3,
10040.000,-1.87963503E-3,
10044.0000,2.06805789E-3,
10048.0000,-2.91697681E-3,
10052.0000,-3.26813257E-4,
10056.0000,-8.35236162E-4,
10060.000,-3.17406259E-4,
10064.0000,-5.65274968E-4,
10068.0000,-2.39688903E-3,
10072.0000,-2.15084781E-3,
10076.0000,-1.60340581E-3,
10080.000,-8.16811866E-4,
10084.0000,-8.17828695E-4,
10088.0000,-1.58454431E-3,
10092.0000,7.47089682E-4,
10096.0000,-3.68837453E-3,
1.01E04,-3.51278402E-4,
10104.0000,1.00366364E-3,
10108.0000,2.02324451E-3,
10112.0000,2.15500288E-4,
10116.0000,2.01826636E-3,
10120.000,2.28031003E-3,
10124.0000,4.93050087E-4,
10128.0000,2.00171286E-4,
10132.0000,2.03268675E-4,
10136.0000,2.79441033E-3,
10140.000,-1.59937656E-3,
10144.0000,1.97598099E-4,
10148.0000,1.28067133E-3,
10152.0000,-1.86064083E-3,
10156.0000,7.29472609E-4,
10160.000,4.76467743E-4,
10164.0000,-1.86930783E-3,
10168.0000,4.74778266E-4,
10172.0000,-2.91288411E-3,
10176.0000,-2.14373856E-3,
10180.000,-2.13614129E-3,
10184.0000,2.07385223E-4,
10188.0000,7.23986945E-4,
10192.0000,2.11778490E-4,
10196.0000,1.51648535E-3,
1.02E04,2.04459368E-3,
10204.0000,1.78489485E-3,
10208.0000,-3.17303883E-3,
10212.0000,4.88939753E-4,
10216.0000,1.25464879E-3,
10220.000,-3.16985243E-4,
10224.0000,2.24113843E-4,
10228.0000,-5.68373362E-4,
10232.0000,-8.25036666E-4,
10236.0000,2.07887628E-4,
10240.000,-3.76569697E-5,
10244.0000,9.80291166E-4,
10248.0000,-5.73029276E-4,
10252.0000,4.54201101E-4,
10256.0000,7.54800451E-4,
10260.000,2.20136819E-4,
10264.0000,2.79917032E-3,
10268.0000,1.25120021E-3,
10272.0000,1.78878999E-3,
10276.0000,-2.40469212E-3,
10280.000,-1.86668674E-3,
10284.0000,-2.39685038E-3,
10288.0000,-3.10561911E-4,
10292.0000,7.23133213E-4,
10296.0000,-1.37193815E-3,
1.03E04,-5.60531334E-4,
10304.0000,2.54262052E-3,
10308.0000,3.60884517E-3,
10312.0000,-2.93831527E-5,
10316.0000,-5.62838686E-4,
10320.000,-3.93455941E-3,
10324.0000,-5.72558929E-5,
10328.0000,-1.09038479E-3,
10332.0000,-1.08015432E-3,
10336.0000,-5.65738825E-4,
10340.000,9.82317491E-4,
10344.0000,-1.08192803E-3,
10348.0000,-3.18322564E-3,
10352.0000,4.71006177E-4,
10356.0000,-2.66559143E-3,
10360.000,2.52398732E-3,
10364.0000,7.46383972E-4,
10368.0000,-8.20296002E-4,
10372.0000,1.24665815E-3,
10376.0000,-1.30641483E-5,
10380.000,4.81341296E-4,
10384.0000,-3.22756023E-5,
10388.0000,-3.14969424E-4,
10392.0000,1.78307528E-3,
10396.0000,1.22927804E-3,
1.04E04,-1.88912859E-3,
10404.0000,-3.43489111E-3,
10408.0000,-5.57612802E-5,
10412.0000,-2.39890581E-3,
10416.0000,2.03331420E-3,
10420.000,1.50294369E-3,
10424.0000,-3.30904557E-4,
10428.0000,-2.67966860E-3,
10432.0000,9.92471701E-4,
10436.0000,-4.65478697E-5,
10440.000,1.51176844E-3,
10444.0000,1.49210927E-3,
10448.0000,-1.09352055E-3,
10452.0000,1.25179288E-3,
10456.0000,-4.93152038E-5,
10460.000,-1.88229035E-3,
10464.0000,2.11611958E-4,
10468.0000,4.62798256E-4,
10472.0000,-3.98478284E-3,
10476.0000,-5.61891880E-4,
10480.000,-1.09503546E-3,
10484.0000,-4.48040944E-3,
10488.0000,-8.32356571E-4,
10492.0000,-2.13310542E-3,
10496.0000,-2.65623070E-3,
1.05E04,-3.33915785E-4,
10504.0000,7.52981694E-4,
10508.0000,-8.42258974E-4,
10512.0000,-8.32522870E-4,
10516.0000,-2.14624987E-3,
10520.000,-1.87070866E-3,
10524.0000,-2.92300177E-3,
10528.0000,-4.25116299E-3,
10532.0000,-1.35979382E-3,
10536.0000,-2.33626706E-5,
10540.000,-8.30114412E-4,
10544.0000,-2.95775855E-4,
10548.0000,2.58484948E-3,
10552.0000,1.25381036E-3,
10556.0000,-2.40887050E-3,
10560.000,-3.69250844E-3,
10564.0000,1.51724019E-3,
10568.0000,-5.82353328E-4,
10572.0000,-2.99423613E-4,
10576.0000,-2.91457865E-3,
10580.000,-5.91395597E-4,
10584.0000,1.26142218E-3,
10588.0000,-1.86858419E-3,
10592.0000,-2.40319525E-3,
10596.0000,-1.34551688E-3,
1.06E04,-1.61758671E-3,
10604.0000,-2.39976146E-3,
10608.0000,-1.34144933E-3,
10612.0000,2.29866011E-3,
10616.0000,-1.09120528E-3,
10620.000,-1.88088894E-3,
10624.0000,1.00276421E-3,
10628.0000,-3.02739209E-4,
10632.0000,-1.35672581E-3,
10636.0000,4.76839428E-4,
10640.000,-2.11942336E-3,
10644.0000,1.24924548E-3,
10648.0000,-4.88152473E-5,
10652.0000,-3.25634406E-4,
10656.0000,-5.28453058E-3,
10660.000,-1.08322804E-3,
10664.0000,-5.62284025E-4,
10668.0000,-2.40217568E-3,
10672.0000,-3.43073718E-3,
10676.0000,-2.67134234E-3,
10680.000,-1.62409968E-3,
10684.0000,-8.34675389E-4,
10688.0000,-1.86869013E-3,
10692.0000,2.13435735E-4,
10696.0000,-1.33224833E-3,
1.07E04,-2.66139908E-3,
10704.0000,-5.55978622E-4,
10708.0000,-5.78261795E-4,
10712.0000,-1.62824988E-3,
10716.0000,-1.06751814E-3,
10720.000,2.28469042E-4,
10724.0000,-4.48978692E-3,
10728.0000,-1.07378850E-3,
10732.0000,-4.78060974E-5,
10736.0000,7.61104224E-4,
10740.000,-1.64455327E-3,
10744.0000,-1.86049577E-3,
10748.0000,-4.50661080E-3,
10752.0000,-1.60951423E-3,
10756.0000,-8.26931733E-4,
10760.000,-2.40340945E-3,
10764.0000,-8.29104858E-4,
10768.0000,-5.83825167E-4,
10772.0000,-3.43841780E-3,
10776.0000,-8.31394223E-4,
10780.000,1.26717926E-3,
10784.0000,-1.60895532E-3,
10788.0000,-5.69824479E-4,
10792.0000,4.78941278E-4,
10796.0000,1.26458087E-3,
1.08E04,7.39798706E-4,
10804.0000,-5.50013501E-4,
10808.0000,-2.67934683E-3,
10812.0000,-1.06792536E-3,
10816.0000,-8.35991115E-4,
10820.000,-1.88087381E-3,
10824.0000,7.28153507E-4,
10828.0000,-2.65728566E-3,
10832.0000,-2.12801970E-3,
10836.0000,-8.34658102E-4,
10840.000,1.78896857E-3,
10844.0000,-2.15751445E-3,
10848.0000,2.42483598E-4,
10852.0000,-1.09339715E-3,
10856.0000,-2.12896452E-3,
10860.000,-5.54684130E-3,
10864.0000,-2.38594855E-3,
10868.0000,-1.36190339E-3,
10872.0000,2.29662471E-3,
10876.0000,-2.39861384E-3,
10880.000,-3.44326574E-4,
10884.0000,-1.61352661E-3,
10888.0000,-5.74220787E-4,
10892.0000,3.87015636E-3,
10896.0000,1.26133603E-3,
1.09E04,4.81067807E-4,
10904.0000,-3.96621041E-3,
10908.0000,-3.21025233E-4,
10912.0000,-5.66355127E-4,
10916.0000,2.29819049E-3,
10920.000,2.02536862E-3,
10924.0000,-1.86331023E-3,
10928.0000,-2.65850383E-3,
10932.0000,2.04662583E-3,
10936.0000,2.81312340E-3,
10940.000,-5.47426636E-4,
10944.0000,-8.08291152E-5,
10948.0000,2.30097328E-3,
10952.0000,-8.27358454E-4,
10956.0000,2.28234264E-3,
10960.000,3.08928662E-3,
10964.0000,3.60655528E-3,
10968.0000,7.35497568E-4,
10972.0000,9.89388674E-4,
10976.0000,-8.35308398E-4,
10980.000,3.35938111E-3,
10984.0000,1.00755284E-3,
10988.0000,-2.09901272E-3,
10992.0000,4.74960310E-4,
10996.0000,1.80270313E-3,
1.1E04,-2.65186396E-3,
11004.0000,-2.11275322E-3,
11008.0000,-5.63448353E-4,
11012.0000,-1.35687599E-3,
11016.0000,9.78466822E-4,
11020.000,-1.61190785E-3,
11024.0000,2.29447847E-3,
11028.0000,-8.40225082E-4,
11032.0000,4.13487619E-3,
11036.0000,-3.88677727E-5,
11040.000,9.98236472E-4,
11044.0000,-2.95775855E-4,
11048.0000,-1.09202799E-3,
11052.0000,1.77916093E-3,
11056.0000,1.26610999E-3,
11060.000,-3.17069149E-4,
11064.0000,1.00064697E-3,
11068.0000,-1.62651588E-3,
11072.0000,4.91742697E-3,
11076.0000,7.29851658E-4,
11080.000,2.84146215E-3,
11084.0000,-5.66665374E-4,
11088.0000,3.33804381E-3,
11092.0000,1.80678267E-3,
11096.0000,2.01795110E-3,
1.11E04,1.26296049E-3,
11104.0000,1.51990750E-3,
11108.0000,-1.62129221E-3,
11112.0000,-3.16843390E-3,
11116.0000,3.06503871E-3,
11120.000,1.52260158E-3,
11124.0000,-1.87552127E-3,
11128.0000,-1.59632601E-3,
11132.0000,-3.19992076E-3,
11136.0000,-2.79452252E-5,
11140.000,-3.08554154E-4,
11144.0000,-5.78200386E-4,
11148.0000,4.68612678E-4,
11152.0000,2.03551981E-3,
11156.0000,-8.17554130E-4,
11160.000,-3.37980600E-5,
11164.0000,3.07180895E-3,
11168.0000,4.99756890E-4,
11172.0000,-8.26589647E-4,
11176.0000,1.52196817E-3,
11180.000,1.95274653E-4,
11184.0000,2.17680848E-4,
11188.0000,2.55859038E-3,
11192.0000,2.81950296E-3,
11196.0000,2.29329569E-3,
1.12E04,3.08555062E-3,
11204.0000,-2.15181988E-3,
11208.0000,-1.11203443E-3,
11212.0000,-1.11657439E-3,
11216.0000,-1.88713963E-3,
11220.000,-7.25746359E-5,
11224.0000,2.05609336E-4,
11228.0000,1.77432632E-3,
11232.0000,-5.77099971E-4,
11236.0000,-3.21544998E-4,
11240.000,4.74887172E-4,
11244.0000,-5.57809602E-4,
11248.0000,2.12154715E-4,
11252.0000,-2.64464924E-3,
11256.0000,1.26104767E-3,
11260.000,-1.34755694E-3,
11264.0000,-1.07980962E-3,
11268.0000,-1.07838574E-3,
11272.0000,-8.13622552E-4,
11276.0000,-1.09268178E-3,
11280.000,-8.46445328E-4,
11284.0000,-1.89791038E-3,
11288.0000,1.53220433E-3,
11292.0000,-2.97450577E-4,
11296.0000,2.04254198E-3,
1.13E04,-1.59846595E-3,
11304.0000,-3.16651975E-4,
11308.0000,-1.06700661E-3,
11312.0000,-8.35318759E-4,
11316.0000,9.91988927E-4,
11320.000,-2.88102397E-4,
11324.0000,-2.91288388E-3,
11328.0000,4.70389990E-4,
11332.0000,-3.07244161E-4,
11336.0000,-1.37544423E-3,
11340.000,-1.07144902E-3,
11344.0000,7.33568333E-4,
11348.0000,-5.03197499E-3,
11352.0000,-5.60762652E-4,
11356.0000,2.80636852E-3,
11360.000,2.31682774E-4,
11364.0000,2.54202168E-3,
11368.0000,-2.91892444E-3,
11372.0000,-1.63187960E-3,
11376.0000,-3.12631397E-4,
11380.000,-1.61762291E-3,
11384.0000,4.60296142E-4,
11388.0000,-3.17253522E-3,
11392.0000,-6.76348354E-5,
11396.0000,-1.34464353E-3,
1.14E04,-1.07659935E-3,
11404.0000,9.81645775E-4,
11408.0000,-8.24747665E-4,
11412.0000,-2.66500702E-3,
11416.0000,-2.36625527E-3,
11420.000,-4.23066271E-3,
11424.0000,-1.59676617E-3,
11428.0000,-3.04771587E-4,
11432.0000,-5.88512703E-5,
11436.0000,-2.13206303E-3,
11440.000,-3.20404099E-4,
11444.0000,-1.34552503E-3,
11448.0000,-1.36378687E-3,
11452.0000,-2.36715004E-3,
11456.0000,-2.64674495E-3,
11460.000,-4.48431587E-3,
11464.0000,-2.93493550E-3,
11468.0000,-1.09154638E-3,
11472.0000,2.11544379E-4,
11476.0000,9.92876827E-4,
11480.000,-3.97984264E-3,
11484.0000,-5.68958872E-4,
11488.0000,1.25423144E-3,
11492.0000,-2.39602663E-3,
11496.0000,-2.13352288E-3,
1.15E04,-5.29831414E-5,
11504.0000,-1.11724704E-3,
11508.0000,3.86609160E-3,
11512.0000,2.56714132E-3,
11516.0000,-5.65961818E-4,
11520.000,-2.40064389E-3,
11524.0000,-5.82757857E-5,
11528.0000,2.57037696E-3,
11532.0000,-1.86532340E-3,
11536.0000,1.24560809E-3,
11540.000,-1.36495684E-3,
11544.0000,2.17816108E-4,
11548.0000,-2.65070493E-3,
11552.0000,-3.97904217E-3,
11556.0000,2.59221019E-3,
11560.000,4.56264941E-4,
11564.0000,-2.37119081E-3,
11568.0000,-3.03154084E-4,
11572.0000,-8.15607957E-4,
11576.0000,-4.19550529E-3,
11580.000,2.13640771E-4,
11584.0000,-1.86263223E-3,
11588.0000,4.68923128E-4,
11592.0000,-1.84562628E-3,
11596.0000,-8.25362105E-4,
1.16E04,-3.97578720E-3,
11604.0000,4.80770919E-4,
11608.0000,-3.15474143E-4,
11612.0000,-8.08187469E-4,
11616.0000,-4.47503080E-5,
11620.000,-1.86126551E-3,
11624.0000,-3.70752183E-3,
11628.0000,-3.97443911E-3,
11632.0000,-1.87349098E-3,
11636.0000,-4.20860248E-3,
11640.000,-2.90111010E-3,
11644.0000,-5.11469370E-5,
11648.0000,4.64381505E-4,
11652.0000,-3.69560672E-3,
11656.0000,1.51382969E-3,
11660.000,-5.68666263E-4,
11664.0000,4.60433454E-4,
11668.0000,4.68832062E-4,
11672.0000,2.46104290E-4,
11676.0000,-1.35178328E-3,
11680.000,9.77918622E-4,
11684.0000,4.70360363E-4,
11688.0000,-5.57968393E-4,
11692.0000,-1.35574536E-3,
11696.0000,1.98581853E-4,
1.17E04,-1.62946805E-3,
11704.0000,2.03763309E-4,
11708.0000,-8.52982805E-4,
11712.0000,9.91854118E-4,
11716.0000,1.75577181E-3,
11720.000,2.17525070E-4,
11724.0000,2.30998266E-3,
11728.0000,1.25839701E-3,
11732.0000,2.56472081E-3,
11736.0000,1.76696654E-3,
11740.000,2.29023234E-3,
11744.0000,-2.13866518E-3,
11748.0000,7.37524882E-4,
11752.0000,2.80850101E-3,
11756.0000,1.23848626E-3,
11760.000,1.27048849E-3,
11764.0000,-3.83242805E-5,
11768.0000,-1.08807534E-3,
11772.0000,7.22044730E-4,
11776.0000,-2.99483392E-4,
11780.000,4.70690866E-4,
11784.0000,1.49818033E-3,
11788.0000,2.04866892E-3,
11792.0000,-2.42811721E-3,
11796.0000,-1.09447585E-3,
1.18E04,-6.63918327E-5,
11804.0000,-1.35679904E-3,
11808.0000,1.85086959E-4,
11812.0000,2.55690631E-3,
11816.0000,2.05375510E-3,
11820.000,7.32888991E-4,
11824.0000,3.33026634E-3,
11828.0000,1.26342010E-3,
11832.0000,1.76977238E-3,
11836.0000,1.25112175E-3,
11840.000,2.31364765E-3,
11844.0000,-1.08821073E-3,
11848.0000,-6.67385902E-5,
11852.0000,2.55762786E-3,
11856.0000,1.52469520E-3,
11860.000,9.91281122E-4,
11864.0000,-2.12537777E-3,
11868.0000,-3.17453896E-3,
11872.0000,9.86400759E-4,
11876.0000,-8.45626113E-4,
11880.000,-1.61959720E-3,
11884.0000,2.83530285E-3,
11888.0000,-1.09120528E-3,
11892.0000,-1.06319657E-3,
11896.0000,2.03187403E-4,
1.19E04,2.11985825E-4,
11904.0000,2.04673456E-3,
11908.0000,3.08478810E-3,
11912.0000,3.10112350E-3,
11916.0000,2.23498864E-4,
11920.000,1.78859872E-3,
11924.0000,4.70702042E-4,
11928.0000,1.79667189E-3,
11932.0000,2.15697306E-4,
11936.0000,-1.86797872E-3,
11940.000,9.99717158E-4,
11944.0000,3.04102874E-3,
11948.0000,7.38728850E-4,
11952.0000,-1.35371974E-3,
11956.0000,3.59190814E-3,
11960.000,-1.10581191E-3,
11964.0000,-4.75119923E-5,
11968.0000,-8.48388125E-4,
11972.0000,-5.28292840E-5,
11976.0000,3.33974557E-3,
11980.000,9.75887873E-4,
11984.0000,2.01751303E-4,
11988.0000,4.56092006E-4,
11992.0000,-2.40308116E-3,
11996.0000,-2.98325176E-4,
1.2E04,1.76737783E-3,
12004.0000,3.87239316E-3,
12008.0000,1.77230313E-3,
12012.0000,1.26914110E-3,
12016.0000,-3.05268331E-4,
12020.000,1.27469620E-3,
12024.0000,-1.87891815E-3,
12028.0000,-1.35967624E-3,
12032.0000,7.51354208E-4,
12036.0000,2.56961957E-3,
12040.000,2.55728746E-3,
12044.0000,-8.20129178E-4,
12048.0000,-1.09671068E-3,
12052.0000,-2.15645414E-3,
12056.0000,-1.34654157E-3,
12060.000,4.80597839E-4,
12064.0000,-1.33121177E-3,
12068.0000,1.79591356E-3,
12072.0000,-4.21589613E-3,
12076.0000,-8.31111916E-4,
12080.000,-1.09041261E-3,
12084.0000,-1.08944217E-3,
12088.0000,7.51201413E-4,
12092.0000,-5.67837851E-4,
12096.0000,-3.70305032E-3,
1.21E04,2.29428359E-3,
12104.0000,-4.49733995E-3,
12108.0000,1.78496598E-3,
12112.0000,-1.61157234E-3,
12116.0000,-2.68169679E-3,
12120.000,-3.44592286E-3,
12124.0000,-4.99106525E-3,
12128.0000,-2.65316968E-3,
12132.0000,2.03245110E-3,
12136.0000,-4.23377752E-3,
12140.000,-8.27684824E-4,
12144.0000,-5.84675872E-4,
12148.0000,-3.39523423E-4,
12152.0000,-2.91699963E-3,
12156.0000,1.25217950E-3,
12160.000,7.29193562E-4,
12164.0000,-1.36382191E-3,
12168.0000,-5.63360692E-4,
12172.0000,-8.14973260E-4,
12176.0000,-1.11112348E-3,
12180.000,-1.34241488E-3,
12184.0000,-2.13609054E-3,
12188.0000,-2.66983826E-3,
12192.0000,-2.64273025E-3,
12196.0000,2.09553094E-4,
1.22E04,1.76813360E-3,
12204.0000,-3.43673932E-3,
12208.0000,3.34940245E-3,
12212.0000,-2.12995172E-3,
12216.0000,-2.38853157E-3,
12220.000,-1.87283708E-3,
12224.0000,-1.07867818E-3,
12228.0000,1.48594414E-3,
12232.0000,-4.80736890E-5,
12236.0000,-1.63838046E-3,
12240.000,-1.36194029E-3,
12244.0000,7.51561951E-4,
12248.0000,1.50225917E-3,
12252.0000,-1.35484221E-3,
12256.0000,2.21668975E-4,
12260.000,-3.69931106E-3,
12264.0000,-5.63427282E-4,
12268.0000,-3.17486096E-3,
12272.0000,-2.15081591E-3,
12276.0000,1.78161601E-3,
12280.000,4.92205843E-3,
12284.0000,-1.83974323E-3,
12288.0000,-8.28807766E-4,
12292.0000,-2.14637606E-3,
12296.0000,-3.97318043E-3,
1.23E04,1.25522248E-3,
12304.0000,1.00682012E-3,
12308.0000,-1.61715096E-3,
12312.0000,-2.91286851E-3,
12316.0000,-1.07565452E-3,
12320.000,-8.38175300E-4,
12324.0000,9.93677299E-4,
12328.0000,1.54585857E-3,
12332.0000,2.24114570E-4,
12336.0000,-1.89383735E-3,
12340.000,-1.35362998E-3,
12344.0000,-2.98262166E-4,
12348.0000,-2.97474180E-4,
12352.0000,7.39657320E-4,
12356.0000,-2.39793747E-3,
12360.000,-1.34848722E-3,
12364.0000,-1.88501319E-3,
12368.0000,-4.11506044E-5,
12372.0000,-8.18581902E-4,
12376.0000,-3.19111720E-3,
12380.000,7.37388327E-4,
12384.0000,-4.34671601E-5,
12388.0000,-1.34152221E-3,
12392.0000,-8.04190990E-4,
12396.0000,-3.70635861E-3,
1.24E04,-2.90679233E-3,
12404.0000,-3.17468494E-3,
12408.0000,9.97495954E-4,
12412.0000,-2.12593540E-3,
12416.0000,-1.10118394E-3,
12420.000,-4.57536116E-5,
12424.0000,2.17659835E-4,
12428.0000,-5.51551348E-4,
12432.0000,-2.12957035E-3,
12436.0000,-3.10084026E-4,
12440.000,-1.04930054E-3,
12444.0000,-1.91079616E-3,
12448.0000,2.04466074E-3,
12452.0000,2.03040807E-4,
12456.0000,3.34099052E-3,
12460.000,-4.48770516E-6,
12464.0000,-3.16989317E-4,
12468.0000,-1.35474140E-3,
12472.0000,-3.71276215E-3,
12476.0000,2.07592486E-4,
12480.000,-5.79433748E-4,
12484.0000,7.31665350E-4,
12488.0000,1.78759755E-3,
12492.0000,2.04459997E-3,
12496.0000,2.28729192E-3,
1.25E04,-4.43163844E-5,
12504.0000,1.26290345E-3,
12508.0000,2.08227721E-4,
12512.0000,9.77216405E-4,
12516.0000,-2.98268511E-4,
12520.000,7.29362480E-4,
12524.0000,2.06505018E-3,
12528.0000,-1.36492599E-3,
12532.0000,2.03446462E-3,
12536.0000,-2.65053101E-3,
12540.000,4.43949888E-4,
12544.0000,1.78235059E-3,
12548.0000,1.53011782E-3,
12552.0000,1.24870741E-3,
12556.0000,2.57446244E-3,
12560.000,-2.40473147E-3,
12564.0000,-5.74451697E-4,
12568.0000,-5.79451851E-4,
12572.0000,2.81434064E-3,
12576.0000,3.34801991E-3,
12580.000,-5.55868784E-4,
12584.0000,-1.37127377E-3,
12588.0000,-5.59614156E-4,
12592.0000,-5.56058774E-4,
12596.0000,-1.35478098E-3,
1.26E04,2.81193713E-3,
12604.0000,9.97146592E-4,
12608.0000,2.04977789E-3,
12612.0000,-1.89525238E-3,
12616.0000,1.01462856E-3,
12620.000,2.03741947E-3,
12624.0000,4.54287656E-4,
12628.0000,7.29225925E-4,
12632.0000,7.43269688E-4,
12636.0000,-5.70388976E-4,
12640.000,-8.25647963E-4,
12644.0000,9.97334719E-4,
12648.0000,4.66400699E-4,
12652.0000,-1.08332245E-3,
12656.0000,-3.70585569E-3,
12660.000,-3.69156315E-3,
12664.0000,2.29799352E-3,
12668.0000,2.04160856E-3,
12672.0000,1.53281761E-3,
12676.0000,2.82583712E-3,
12680.000,4.84978664E-4,
12684.0000,4.50207037E-4,
12688.0000,1.25582644E-3,
12692.0000,1.51448604E-3,
12696.0000,1.25531468E-3,
1.27E04,2.82149389E-3,
12704.0000,2.30258750E-3,
12708.0000,-4.10668617E-5,
12712.0000,2.05680510E-4,
12716.0000,-5.26441945E-5,
12720.000,1.01184193E-3,
12724.0000,-1.88032375E-3,
12728.0000,9.91118839E-4,
12732.0000,-8.30371864E-4,
12736.0000,2.81228963E-3,
12740.000,-1.07135170E-3,
12744.0000,-8.24702031E-4,
12748.0000,1.00071041E-3,
12752.0000,1.79980358E-3,
12756.0000,1.53221423E-3,
12760.000,-2.93738465E-3,
12764.0000,1.26966613E-3,
12768.0000,9.89915687E-4,
12772.0000,1.22372131E-3,
12776.0000,3.61047429E-3,
12780.000,1.52539939E-3,
12784.0000,2.57657771E-3,
12788.0000,-8.23113893E-4,
12792.0000,-3.19954561E-4,
12796.0000,2.05068593E-3,
1.28E04,2.05784454E-3,
12804.0000,2.55232607E-3,
12808.0000,-7.99397938E-4,
12812.0000,4.64624376E-4,
12816.0000,-5.55662031E-4,
12820.000,7.19051983E-4,
12824.0000,-8.25802330E-4,
12828.0000,-3.43222673E-5,
12832.0000,4.65336069E-3,
12836.0000,4.74684784E-4,
12840.000,-1.08331325E-3,
12844.0000,-1.09710672E-3,
12848.0000,-5.61548688E-4,
12852.0000,-1.09930814E-3,
12856.0000,4.78826667E-4,
12860.000,2.31447382E-4,
12864.0000,-3.17399681E-4,
12868.0000,7.42590870E-4,
12872.0000,-5.63386304E-4,
12876.0000,-8.59899592E-5,
12880.000,-3.63825566E-5,
12884.0000,-3.42788757E-3,
12888.0000,-2.89696152E-3,
12892.0000,-1.07519748E-3,
12896.0000,-8.25735042E-4,
1.29E04,-5.51225094E-4,
12904.0000,-1.36907329E-3,
12908.0000,-5.82614623E-4,
12912.0000,-2.92091980E-3,
