Labels,MOF 2 O2  420 nm 20 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,19998.0000,
Step,2.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

3906.000,7.16740964E-4,
3908.000,-1.41252077E-3,
3910.00,-8.85882590E-4,
3912.000,9.66688676E-4,
3914.000,2.87740980E-3,
3916.000,-1.42291572E-3,
3918.000,-6.16067380E-4,
3920.00,-3.64825508E-4,
3922.000,-3.10779404E-4,
3924.000,-3.56505043E-4,
3926.000,-1.13686279E-3,
3928.000,-8.52679310E-4,
3930.00,-6.16067380E-4,
3932.000,9.83380829E-4,
3934.000,-1.92616449E-3,
3936.000,-2.21374980E-3,
3938.000,1.81849289E-4,
3940.00,-1.13690237E-3,
3942.000,-1.64869928E-3,
3944.000,-8.98308412E-4,
3946.000,-2.94175901E-4,
3948.000,1.51090475E-3,
3950.00,1.81849289E-4,
3952.000,-8.21581634E-5,
3954.000,-2.20337347E-3,
3956.000,-1.41876575E-3,
3958.000,-2.46396405E-3,
3960.00,-2.74709542E-3,
3962.000,1.83951837E-4,
3964.000,-1.64668460E-3,
3966.000,-8.90037743E-4,
3968.000,-5.78725012E-4,
3970.00,-6.20225153E-4,
3972.000,-3.51286773E-3,
3974.000,-1.90958311E-3,
3976.000,-2.18688184E-3,
3978.000,-1.94685080E-3,
3980.00,2.32526055E-3,
3982.000,-6.14008284E-4,
3984.000,-1.67982723E-3,
3986.000,-8.52679310E-4,
3988.000,-8.83824774E-4,
3990.00,1.98511290E-4,
3992.000,-1.66529056E-3,
3994.000,-1.13476661E-3,
3996.000,-6.14008284E-4,
3998.000,-6.07751776E-4,
4000.00,-2.45986320E-3,
4002.000,-8.84222754E-5,
4004.000,-1.43536576E-3,
4006.000,-1.11404166E-3,
4008.000,-6.24382868E-4,
4010.00,-8.67203576E-4,
4012.000,-3.35703255E-4,
4014.000,-1.12025137E-3,
4016.000,9.89620690E-4,
4018.000,-5.97376784E-4,
4020.00,-2.20968598E-3,
4022.000,-4.89330632E-5,
4024.000,-6.26441906E-4,
4026.000,-5.93258417E-4,
4028.000,-2.96236511E-4,
4030.00,-3.62725579E-4,
4032.000,-2.45158281E-3,
4034.000,-5.09948368E-5,
4036.000,-1.09125883E-3,
4038.000,1.23554992E-3,
4040.00,-1.40425994E-3,
4042.000,-5.91119984E-4,
4044.000,-8.25727009E-4,
4046.000,-2.44121253E-3,
4048.000,-2.19307607E-3,
4050.00,1.88117294E-4,
4052.000,-2.75741913E-3,
4054.000,-5.72197532E-5,
4056.000,-6.34445751E-5,
4058.000,-2.23651319E-3,
4060.00,4.79401962E-4,
4062.000,4.52368549E-4,
4064.000,4.16961702E-4,
4066.000,-8.54776881E-4,
4068.000,-7.59732502E-5,
4070.00,-1.91787386E-3,
4072.000,-2.23035878E-3,
4074.000,-1.13686279E-3,
4076.000,-8.65145703E-4,
4078.000,7.50066945E-4,
4080.00,1.26680802E-3,
4082.000,4.50224994E-4,
4084.000,-3.50284419E-4,
4086.000,-2.23241025E-3,
4088.000,-7.38719464E-5,
4090.00,-8.67203576E-4,
4092.000,-6.20225153E-4,
4094.000,7.27147621E-4,
4096.000,9.75074421E-4,
4098.000,-1.14307215E-3,
4100.00,1.92282809E-4,
4102.000,-4.68316284E-5,
4104.000,4.56457201E-4,
4106.000,1.81809621E-4,
4108.000,-2.50536320E-3,
4110.00,-1.36904069E-3,
4112.000,-6.09850453E-4,
4114.000,4.85634548E-4,
4116.000,-2.21584062E-3,
4118.000,1.49626145E-3,
4120.00,1.01462065E-3,
4122.000,1.51086494E-3,
4124.000,-4.48094870E-5,
4126.000,-1.12440425E-3,
4128.000,-8.75514233E-4,
4130.00,-3.00322496E-3,
4132.000,-5.82843495E-4,
4134.000,-2.72644730E-3,
4136.000,-1.95514085E-3,
4138.000,-1.13891950E-3,
4140.00,-1.66114280E-3,
4142.000,4.58561059E-4,
4144.000,1.83951837E-4,
4146.000,-1.40429940E-3,
4148.000,-6.28580106E-4,
4150.00,2.36919615E-3,
4152.000,-1.66114280E-3,
4154.000,-1.09746889E-3,
4156.000,1.80510897E-3,
4158.000,-2.47843447E-3,
4160.00,-3.60625680E-4,
4162.000,-5.74566831E-4,
4164.000,-6.05692621E-4,
4166.000,-8.60990258E-4,
4168.000,-4.04257840E-3,
4170.00,-2.72435881E-3,
4172.000,-6.30599563E-4,
4174.000,1.55674783E-3,
4176.000,-1.12436467E-3,
4178.000,-9.02463449E-4,
4180.00,4.46096703E-4,
4182.000,-2.47019390E-3,
4184.000,-8.01361821E-5,
4186.000,-1.93441543E-3,
4188.000,-6.22284191E-4,
4190.00,-1.66939874E-3,
4192.000,-1.94274518E-3,
4194.000,-2.47638416E-3,
4196.000,-1.41046545E-3,
4198.000,-1.91582099E-3,
4200.00,-1.40631525E-3,
4202.000,-1.67982723E-3,
4204.000,-4.01578424E-3,
4206.000,-2.99491547E-3,
4208.000,-3.26742907E-3,
4210.00,-2.18068738E-3,
4212.000,-3.58525751E-4,
4214.000,-3.62685969E-4,
4216.000,1.25642819E-3,
4218.000,-3.35703255E-4,
4220.00,7.12570443E-4,
4222.000,-1.37524679E-3,
4224.000,-1.91996631E-3,
4226.000,-1.12855714E-3,
4228.000,-1.40631525E-3,
4230.00,-3.56505043E-4,
4232.000,-3.19100713E-4,
4234.000,-1.13891950E-3,
4236.000,-8.48484226E-4,
4238.000,1.23761781E-3,
4240.00,-1.92411162E-3,
4242.000,1.81888958E-4,
4244.000,1.00003381E-3,
4246.000,-8.42197769E-5,
4248.000,-8.67243158E-4,
4250.00,-1.39184855E-3,
4252.000,-3.23232147E-3,
4254.000,-2.48675374E-3,
4256.000,4.77297959E-4,
4258.000,-1.40425994E-3,
4260.00,-2.20550410E-3,
4262.000,1.00206083E-3,
4264.000,-1.14303268E-3,
4266.000,-6.03593886E-4,
4268.000,-6.28540525E-4,
4270.00,-1.14722492E-3,
4272.000,-1.12851767E-3,
4274.000,1.01672730E-3,
4276.000,2.30022473E-3,
4278.000,-8.65106122E-4,
4280.00,4.35657101E-4,
4282.000,-8.73416779E-4,
4284.000,-3.89746245E-4,
4286.000,-2.81561752E-5,
4288.000,-6.18166057E-4,
4290.00,-5.76626102E-4,
4292.000,3.11610312E-3,
4294.000,-1.38560322E-3,
4296.000,-8.75474652E-4,
4298.000,4.41968470E-4,
4300.00,-3.64829102E-5,
4302.000,-1.13686279E-3,
4304.000,2.07034638E-3,
4306.000,1.02296763E-3,
4308.000,-1.12234754E-3,
4310.00,2.56157643E-3,
4312.000,-3.25499219E-3,
4314.000,-1.37734180E-3,
4316.000,-3.08718852E-4,
4318.000,4.31528955E-4,
4320.00,-5.89060772E-4,
4322.000,-7.39115931E-5,
4324.000,-8.75514233E-4,
4326.000,-3.48184461E-4,
4328.000,1.27102365E-3,
4330.00,2.10968545E-4,
4332.000,-3.62725579E-4,
4334.000,-2.97427899E-3,
4336.000,1.78842503E-3,
4338.000,-7.39115931E-5,
4340.00,-2.46814359E-3,
4342.000,-1.92205864E-3,
4344.000,4.71065490E-4,
4346.000,-5.93218836E-4,
4348.000,-6.34842218E-5,
4350.00,1.53171655E-3,
4352.000,1.24807679E-3,
4354.000,-3.48184461E-4,
4356.000,-1.15343416E-3,
4358.000,-8.77611688E-4,
4360.00,-2.45572301E-3,
4362.000,7.47961632E-4,
4364.000,7.25082122E-4,
4366.000,-1.44157093E-3,
4368.000,-2.19102460E-3,
4370.00,1.53804396E-3,
4372.000,-4.32056049E-3,
4374.000,-6.40973740E-4,
4376.000,-3.37803271E-4,
4378.000,4.41928772E-4,
4380.00,-3.23645421E-3,
4382.000,-1.12650055E-3,
4384.000,-9.25850836E-5,
4386.000,2.11008213E-4,
4388.000,1.52757799E-3,
4390.00,7.33383757E-4,
4392.000,1.54421211E-3,
4394.000,1.88117294E-4,
4396.000,-1.15133799E-3,
4398.000,-5.80744643E-4,
4400.00,6.91758061E-4,
4402.000,-8.52679310E-4,
4404.000,-1.14928151E-3,
4406.000,-8.94192897E-4,
4408.000,-8.56834813E-4,
4410.00,-8.87940347E-4,
4412.000,-3.44024098E-4,
4414.000,-8.21978101E-5,
4416.000,-8.85882590E-4,
4418.000,4.73129738E-4,
4420.00,-1.15343416E-3,
4422.000,-3.26738972E-3,
4424.000,1.58806879E-3,
4426.000,4.58561059E-4,
4428.000,-1.40010961E-3,
4430.00,-8.87979928E-4,
4432.000,-1.90543768E-3,
4434.000,-1.39390398E-3,
4436.000,-1.39801472E-3,
4438.000,-2.71198503E-3,
4440.00,4.39864671E-4,
4442.000,-1.37730222E-3,
4444.000,4.33632726E-4,
4446.000,-8.42594236E-5,
4448.000,-3.31582385E-4,
4450.00,-5.51580088E-5,
4452.000,-5.64151502E-4,
4454.000,7.02164136E-4,
4456.000,-2.95982510E-3,
4458.000,1.23972551E-3,
4460.00,1.23765762E-3,
4462.000,2.04779542E-4,
4464.000,-1.14726450E-3,
4466.000,7.41725264E-4,
4468.000,-5.92814868E-5,
4470.00,7.39659765E-4,
4472.000,9.85407736E-4,
4474.000,-3.17000580E-4,
4476.000,1.00416737E-3,
4478.000,-1.15754723E-3,
4480.00,1.25221268E-3,
4482.000,-8.60990258E-4,
4484.000,1.75621040E-4,
4486.000,7.41725264E-4,
4488.000,-1.38149224E-3,
4490.00,-8.21978101E-5,
4492.000,7.35489011E-4,
4494.000,-3.26738972E-3,
4496.000,-9.04838598E-5,
4498.000,7.18766649E-4,
4500.00,-2.18688184E-3,
4502.000,-8.63606765E-5,
4504.000,-9.10773408E-4,
4506.000,-3.14940087E-4,
4508.000,-8.73456360E-4,
4510.00,7.18806346E-4,
4512.000,-8.85882590E-4,
4514.000,7.29252817E-4,
4516.000,-1.10577513E-3,
4518.000,-1.94061338E-3,
4520.00,-7.38719464E-5,
4522.000,-1.41671044E-3,
4524.000,-2.43502157E-3,
4526.000,-3.23645421E-3,
4528.000,-6.76472773E-5,
4530.00,-2.19307607E-3,
4532.000,9.70861642E-4,
4534.000,-5.93258417E-4,
4536.000,-1.16383540E-3,
4538.000,9.93754133E-4,
4540.00,-3.25361412E-4,
4542.000,-1.67564000E-3,
4544.000,-1.15343416E-3,
4546.000,-1.66118226E-3,
4548.000,1.71416032E-4,
4550.00,1.54839072E-3,
4552.000,-6.16067380E-4,
4554.000,-1.66533003E-3,
4556.000,1.88156977E-4,
4558.000,2.07449007E-3,
4560.00,-1.42706581E-3,
4562.000,-1.12234754E-3,
4564.000,7.00059056E-4,
4566.000,-8.00965354E-5,
4568.000,-2.74918391E-3,
4570.00,4.66936996E-4,
4572.000,-1.43121579E-3,
4574.000,-1.12444384E-3,
4576.000,-1.16585230E-3,
4578.000,-8.60950677E-4,
4580.00,-8.83785193E-4,
4582.000,-2.18483014E-3,
4584.000,-2.20140093E-3,
4586.000,1.96408670E-4,
4588.000,-8.71358905E-4,
4590.00,4.52368549E-4,
4592.000,-1.10787142E-3,
4594.000,-1.39805430E-3,
4596.000,-8.90037743E-4,
4598.000,7.18806346E-4,
4600.00,2.84184469E-3,
4602.000,-2.98873265E-3,
4604.000,-1.63838861E-3,
4606.000,-3.48184461E-4,
4608.000,-1.38975354E-3,
4610.00,1.81347108E-3,
4612.000,-2.46605370E-3,
4614.000,9.77101270E-4,
4616.000,-3.06658301E-4,
4618.000,-1.95510127E-3,
4620.00,-1.40635471E-3,
4622.000,2.06201896E-3,
4624.000,-3.54444725E-4,
4626.000,-8.65145703E-4,
4628.000,-1.37109624E-3,
4630.00,4.48160863E-4,
4632.000,-6.34842218E-5,
4634.000,2.31278222E-3,
4636.000,2.32111430E-3,
4638.000,7.31318258E-4,
4640.00,-1.11198495E-3,
4642.000,2.58662715E-3,
4644.000,-1.14101556E-3,
4646.000,-1.39595929E-3,
4648.000,-7.39115931E-5,
4650.00,-1.38149224E-3,
4652.000,-3.22822784E-3,
4654.000,6.95888652E-4,
4656.000,-8.50621378E-4,
4658.000,7.25042424E-4,
4660.00,-7.38719464E-5,
4662.000,2.06842538E-4,
4664.000,1.78428402E-3,
4666.000,-3.39863676E-4,
4668.000,-1.11609837E-3,
4670.00,1.79463672E-3,
4672.000,-6.11909607E-4,
4674.000,-5.72593999E-5,
4676.000,-6.07791357E-4,
4678.000,-6.28500944E-4,
4680.00,4.54432709E-4,
4682.000,-2.71310390E-4,
4684.000,-1.41046545E-3,
4686.000,7.37554510E-4,
4688.000,-1.07134780E-4,
4690.00,-3.14940087E-4,
4692.000,1.52335991E-3,
4694.000,7.41725264E-4,
4696.000,-1.11198495E-3,
4698.000,-1.42501062E-3,
4700.00,-1.92201918E-3,
4702.000,-6.05692621E-4,
4704.000,-6.14225064E-5,
4706.000,-1.90547714E-3,
4708.000,-6.03633467E-4,
4710.00,1.52757799E-3,
4712.000,-8.63210298E-5,
4714.000,-1.38145278E-3,
4716.000,-1.91996631E-3,
4718.000,-1.12029095E-3,
4720.00,1.23137445E-3,
4722.000,-3.52305156E-4,
4724.000,-5.78685373E-4,
4726.000,9.85407736E-4,
4728.000,-2.45568366E-3,
4730.00,2.04946869E-3,
4732.000,-5.57933818E-4,
4734.000,-6.01534732E-4,
4736.000,-2.23651319E-3,
4738.000,-1.64249714E-3,
4740.00,-3.54405114E-4,
4742.000,-1.94274518E-3,
4744.000,-8.44368245E-4,
4746.000,7.39620009E-4,
4748.000,-1.67982723E-3,
4750.00,9.74994909E-4,
4752.000,4.44032601E-4,
4754.000,-1.13061385E-3,
4756.000,-5.80784224E-4,
4758.000,-1.42082095E-3,
4760.00,1.27313146E-3,
4762.000,1.52133044E-3,
4764.000,-2.19721883E-3,
4766.000,1.52753817E-3,
4768.000,-3.37842910E-4,
4770.00,-1.37520721E-3,
4772.000,7.27147621E-4,
4774.000,-6.01534732E-4,
4776.000,-2.72439816E-3,
4778.000,-1.09121925E-3,
4780.00,-2.49085412E-3,
4782.000,-1.69633830E-3,
4784.000,-1.63424062E-3,
4786.000,1.94306063E-4,
4788.000,-1.37734180E-3,
4790.00,1.22513110E-3,
4792.000,-2.73472234E-3,
4794.000,-5.95317630E-4,
4796.000,9.93793830E-4,
4798.000,2.00574257E-4,
4800.00,1.23968581E-3,
4802.000,-1.69633830E-3,
4804.000,-1.65490131E-3,
4806.000,-1.93650776E-3,
4808.000,-5.30962534E-5,
4810.00,-6.35238757E-5,
4812.000,-1.67974818E-3,
4814.000,-8.52639729E-4,
4816.000,-1.41876575E-3,
4818.000,-6.97089563E-5,
4820.00,-3.37842910E-4,
4822.000,1.27730740E-3,
4824.000,-2.98463670E-3,
4826.000,7.06334540E-4,
4828.000,-1.63214689E-3,
4830.00,-3.44063708E-4,
4832.000,1.79885747E-3,
4834.000,1.27309165E-3,
4836.000,-6.11909607E-4,
4838.000,-8.92095501E-4,
4840.00,-6.97486103E-5,
4842.000,-5.93258417E-4,
4844.000,9.72928305E-4,
4846.000,-3.27421876E-4,
4848.000,4.43992903E-4,
4850.00,-8.98347935E-4,
4852.000,-3.24676628E-3,
4854.000,4.62768861E-4,
4856.000,1.01879414E-3,
4858.000,-3.39824066E-4,
4860.00,2.04739874E-4,
4862.000,1.24394090E-3,
4864.000,1.28768769E-3,
4866.000,-3.33603210E-4,
4868.000,-8.85843008E-4,
4870.00,-2.17240164E-3,
4872.000,-6.34757162E-4,
4874.000,1.04172889E-3,
4876.000,9.95860551E-4,
4878.000,-8.67243158E-4,
4880.00,7.14635826E-4,
4882.000,7.33344059E-4,
4884.000,-1.93030969E-3,
4886.000,2.31270259E-3,
4888.000,-1.65699504E-3,
4890.00,-1.93654723E-3,
4892.000,-3.00397340E-4,
4894.000,9.58342862E-4,
4896.000,-4.57364507E-3,
4898.000,-3.02180470E-5,
4900.00,-3.73066548E-4,
4902.000,-1.92201918E-3,
4904.000,-6.07791357E-4,
4906.000,1.25436019E-3,
4908.000,4.73129738E-4,
4910.00,4.48200561E-4,
4912.000,1.80721947E-3,
4914.000,7.43790821E-4,
4916.000,4.58600756E-4,
4918.000,-1.13686279E-3,
4920.00,-2.47843447E-3,
4922.000,-8.83824774E-4,
4924.000,-5.78685373E-4,
4926.000,-2.18692119E-3,
4928.000,-1.14516832E-3,
4930.00,-6.09850453E-4,
4932.000,2.04739874E-4,
4934.000,-6.03593886E-4,
4936.000,7.35489011E-4,
4938.000,-3.77884577E-3,
4940.00,-6.16067380E-4,
4942.000,-3.41963692E-4,
4944.000,-9.14928387E-4,
4946.000,-2.18893331E-3,
4948.000,-1.67564000E-3,
4950.00,-1.13476661E-3,
4952.000,-8.85882590E-4,
4954.000,2.27631666E-4,
4956.000,-8.42594236E-5,
4958.000,-7.80349001E-5,
4960.00,-8.56795232E-4,
4962.000,7.39659765E-4,
4964.000,-7.18102820E-5,
4966.000,1.26477971E-3,
4968.000,-5.74566831E-4,
4970.00,-8.69301031E-4,
4972.000,-9.05235065E-5,
4974.000,7.20871787E-4,
4976.000,-2.18684226E-3,
4978.000,2.35663680E-3,
4980.00,-1.42086053E-3,
4982.000,-1.11198495E-3,
4984.000,-6.14008284E-4,
4986.000,-1.41876575E-3,
4988.000,-5.70408651E-4,
4990.00,-3.17040220E-4,
4992.000,4.48160863E-4,
4994.000,4.62768861E-4,
4996.000,-2.45363335E-3,
4998.000,-2.68097036E-3,
5000.00,-1.39595929E-3,
5002.000,-1.14718534E-3,
5004.000,-1.14101556E-3,
5006.000,6.95888652E-4,
5008.000,-6.97089563E-5,
5010.00,-6.18126476E-4,
5012.000,1.78424420E-3,
5014.000,-3.48184461E-4,
5016.000,-3.17000580E-4,
5018.000,-3.25321773E-4,
5020.00,1.02086097E-3,
5022.000,-1.92411162E-3,
5024.000,1.94345732E-4,
5026.000,-2.21994380E-3,
5028.000,1.02296763E-3,
5030.00,1.61102012E-4,
5032.000,-1.12025137E-3,
5034.000,-1.39805430E-3,
5036.000,4.60664975E-4,
5038.000,-1.65494089E-3,
5040.00,-9.08715767E-4,
5042.000,-2.19512777E-3,
5044.000,-8.79629923E-4,
5046.000,-2.70989654E-3,
5048.000,-8.85922113E-4,
5050.00,-3.62685969E-4,
5052.000,-4.68712788E-5,
5054.000,-6.14008284E-4,
5056.000,1.54007343E-3,
5058.000,-6.14008284E-4,
5060.00,-1.66323641E-3,
5062.000,-8.64003232E-5,
5064.000,-1.92407204E-3,
5066.000,-1.15133799E-3,
5068.000,-3.37763660E-4,
5070.00,7.45896075E-4,
5072.000,-5.93211371E-5,
5074.000,-1.40425994E-3,
5076.000,-2.02966505E-3,
5078.000,1.02503446E-3,
5080.00,-1.13358888E-4,
5082.000,-1.65083248E-3,
5084.000,-9.00405692E-4,
5086.000,-7.18102820E-5,
5088.000,1.51504320E-3,
5090.00,1.00631372E-3,
5092.000,-3.46124085E-4,
5094.000,-1.14512874E-3,
5096.000,-1.09537248E-3,
5098.000,1.28351164E-3,
5100.00,-1.93034916E-3,
5102.000,-1.64249714E-3,
5104.000,-1.15762628E-3,
5106.000,-5.93607838E-5,
5108.000,-5.87001559E-4,
5110.00,-6.14047865E-4,
5112.000,3.38625885E-3,
5114.000,2.30648345E-3,
5116.000,2.10968545E-4,
5118.000,-6.01495150E-4,
5120.00,-3.71006288E-4,
5122.000,-2.20345240E-3,
5124.000,-1.92825682E-3,
5126.000,-3.35703255E-4,
5128.000,7.27147621E-4,
5130.00,-3.54405114E-4,
5132.000,-1.12650055E-3,
5134.000,-1.37730222E-3,
5136.000,-1.42291572E-3,
5138.000,-2.20550410E-3,
5140.00,-6.76472773E-5,
5142.000,-1.65699504E-3,
5144.000,-8.52718891E-4,
5146.000,-1.15758670E-3,
5148.000,-2.45986320E-3,
5150.00,-1.95103523E-3,
5152.000,-2.97018327E-3,
5154.000,-8.96250654E-4,
5156.000,7.66711019E-4,
5158.000,9.60449164E-4,
5160.00,-2.21374980E-3,
5162.000,4.64793382E-4,
5164.000,-2.46605370E-3,
5166.000,-3.29521950E-4,
5168.000,4.66897298E-4,
5170.00,-8.73456360E-4,
5172.000,-1.40220451E-3,
5174.000,-2.97018327E-3,
5176.000,-7.17706353E-5,
5178.000,-6.11909607E-4,
5180.00,-1.63420115E-3,
5182.000,-1.69013685E-3,
5184.000,-1.68393529E-3,
5186.000,4.50304389E-4,
5188.000,-1.65908865E-3,
5190.00,1.90219886E-4,
5192.000,-1.39595929E-3,
5194.000,-1.67978765E-3,
5196.000,-2.20759516E-3,
5198.000,7.52132502E-4,
5200.00,9.66728432E-4,
5202.000,-8.90037743E-4,
5204.000,-6.07751776E-4,
5206.000,1.79471634E-3,
5208.000,-3.25361412E-4,
5210.00,1.01044727E-3,
5212.000,9.58382559E-4,
5214.000,-2.20759516E-3,
5216.000,-1.66114280E-3,
5218.000,-1.13690237E-3,
5220.00,-1.38149224E-3,
5222.000,-6.97089563E-5,
5224.000,-8.56834813E-4,
5226.000,-1.14307215E-3,
5228.000,-3.54405114E-4,
5230.00,4.73129738E-4,
5232.000,-2.72644730E-3,
5234.000,9.70861642E-4,
5236.000,-8.60990258E-4,
5238.000,-8.67203576E-4,
5240.00,-1.38346863E-3,
5242.000,-9.10773408E-4,
5244.000,-2.72439816E-3,
5246.000,-1.15553022E-3,
5248.000,-3.29482311E-4,
5250.00,1.50254846E-3,
5252.000,1.23976532E-3,
5254.000,-8.23629380E-4,
5256.000,-2.72648665E-3,
5258.000,1.27519947E-3,
5260.00,7.25042424E-4,
5262.000,-1.36073946E-3,
5264.000,-6.05692621E-4,
5266.000,-8.46465817E-4,
5268.000,7.58408802E-4,
5270.00,4.41928772E-4,
5272.000,1.96408670E-4,
5274.000,4.54393012E-4,
5276.000,7.27147621E-4,
5278.000,1.67290389E-4,
5280.00,7.33383757E-4,
5282.000,4.77297959E-4,
5284.000,1.26267190E-3,
5286.000,1.26267190E-3,
5288.000,-2.45158281E-3,
5290.00,-3.39863676E-4,
5292.000,-6.14225064E-5,
5294.000,2.03899061E-3,
5296.000,-3.79944383E-3,
5298.000,-5.93218836E-4,
5300.00,-8.77532526E-4,
5302.000,2.02637224E-4,
5304.000,-1.64873875E-3,
5306.000,6.98033429E-4,
5308.000,-8.56834813E-4,
5310.00,2.30644364E-3,
5312.000,-1.63838861E-3,
5314.000,-1.93236256E-3,
5316.000,-1.94475846E-3,
5318.000,-5.89060772E-4,
5320.00,-1.13271002E-3,
5322.000,-1.42493157E-3,
5324.000,-1.41252077E-3,
5326.000,-8.65145703E-4,
5328.000,-1.93445489E-3,
5330.00,2.85234232E-3,
5332.000,-6.18166057E-4,
5334.000,-1.15137757E-3,
5336.000,1.26684771E-3,
5338.000,-1.13267044E-3,
5340.00,-8.81727377E-4,
5342.000,1.52546889E-3,
5344.000,-8.87940347E-4,
5346.000,-3.48184461E-4,
5348.000,-8.48563388E-4,
5350.00,1.81558158E-3,
5352.000,-6.38914760E-4,
5354.000,-1.88889506E-3,
5356.000,-9.25850836E-5,
5358.000,-3.46084475E-4,
5360.00,2.08945203E-4,
5362.000,2.30859639E-3,
5364.000,3.13699222E-3,
5366.000,1.24596909E-3,
5368.000,9.97967087E-4,
5370.00,-8.52679310E-4,
5372.000,4.66936996E-4,
5374.000,1.24179339E-3,
5376.000,-2.43711146E-3,
5378.000,9.97967087E-4,
5380.00,-3.52344767E-4,
5382.000,9.66688676E-4,
5384.000,1.88117294E-4,
5386.000,7.06294843E-4,
5388.000,-2.98050162E-3,
5390.00,-1.16798794E-3,
5392.000,-5.84942347E-4,
5394.000,-8.83824774E-4,
5396.000,-1.12432521E-3,
5398.000,-6.22284191E-4,
5400.00,-8.81727377E-4,
5402.000,-3.35742865E-4,
5404.000,9.79167991E-4,
5406.000,2.32948642E-3,
5408.000,1.94385400E-4,
5410.00,-1.14307215E-3,
5412.000,-1.90547714E-3,
5414.000,4.71065490E-4,
5416.000,7.14675523E-4,
5418.000,1.88077625E-4,
5420.00,-5.31359001E-5,
5422.000,-6.05692621E-4,
5424.000,-4.68712788E-5,
5426.000,-8.42594236E-5,
5428.000,-9.05235065E-5,
5430.00,-8.90037743E-4,
5432.000,-6.07791357E-4,
5434.000,-8.83785193E-4,
5436.000,-3.26117128E-3,
5438.000,-5.91238786E-4,
5440.00,-1.92407204E-3,
5442.000,-3.01972521E-3,
5444.000,-3.62725579E-4,
5446.000,-8.42990703E-5,
5448.000,7.64645403E-4,
5450.00,9.66688676E-4,
5452.000,-1.94685080E-3,
5454.000,-2.18068738E-3,
5456.000,1.56897149E-4,
5458.000,7.29252817E-4,
5460.00,-1.40429940E-3,
5462.000,-1.41667086E-3,
5464.000,1.90219886E-4,
5466.000,-8.79629923E-4,
5468.000,1.83951837E-4,
5470.00,1.71495369E-4,
5472.000,-6.26521069E-4,
5474.000,5.10645274E-4,
5476.000,1.92322477E-4,
5478.000,6.87587773E-4,
5480.00,-3.26943630E-3,
5482.000,-2.71202438E-3,
5484.000,-2.20759516E-3,
5486.000,4.50304389E-4,
5488.000,9.91687411E-4,
5490.00,-1.37109624E-3,
5492.000,-1.12855714E-3,
5494.000,2.04739874E-4,
5496.000,9.89620690E-4,
5498.000,1.57131359E-3,
5500.00,-2.20755558E-3,
5502.000,-8.46426236E-4,
5504.000,1.71455700E-4,
5506.000,1.81976275E-3,
5508.000,-3.08679213E-4,
5510.00,-8.73456360E-4,
5512.000,-6.11909607E-4,
5514.000,-2.20755558E-3,
5516.000,9.95900366E-4,
5518.000,4.89802915E-4,
5520.00,-8.63606765E-5,
5522.000,-2.42883060E-3,
5524.000,-1.05033629E-4,
5526.000,-8.71319382E-4,
5528.000,2.85234232E-3,
5530.00,4.44032601E-4,
5532.000,-6.28500944E-4,
5534.000,-3.19100713E-4,
5536.000,-8.75474652E-4,
5538.000,1.01462065E-3,
5540.00,1.79786424E-4,
5542.000,-9.05235065E-5,
5544.000,-4.57156543E-3,
5546.000,9.77101270E-4,
5548.000,-2.19516712E-3,
5550.00,-2.20964663E-3,
5552.000,-2.18064780E-3,
5554.000,-3.46124085E-4,
5556.000,-2.42887018E-3,
5558.000,2.05990742E-3,
5560.00,-6.30599563E-4,
5562.000,-8.77572107E-4,
5564.000,-3.48184461E-4,
5566.000,-2.18064780E-3,
5568.000,-9.05235065E-5,
5570.00,1.96448338E-4,
5572.000,-1.94065284E-3,
5574.000,-3.43984459E-4,
5576.000,1.98511290E-4,
5578.000,-5.99435938E-4,
5580.00,-1.37734180E-3,
5582.000,7.29213061E-4,
5584.000,-1.65490131E-3,
5586.000,-1.66734471E-3,
5588.000,-3.25916405E-3,
5590.00,-2.19311565E-3,
5592.000,7.20911543E-4,
5594.000,-1.42291572E-3,
5596.000,-2.45986320E-3,
5598.000,-6.07751776E-4,
5600.00,-8.22374568E-5,
5602.000,2.02676893E-4,
5604.000,6.95928407E-4,
5606.000,2.07034638E-3,
5608.000,-3.56465433E-4,
5610.00,-1.12234754E-3,
5612.000,-2.22412567E-3,
5614.000,-3.46084475E-4,
5616.000,-2.47638416E-3,
5618.000,-1.10779237E-3,
5620.00,-1.65288663E-3,
5622.000,-2.18688184E-3,
5624.000,-1.66114280E-3,
5626.000,2.08078534E-3,
5628.000,-1.95514085E-3,
5630.00,-8.60990258E-4,
5632.000,1.51715218E-3,
5634.000,7.43830518E-4,
5636.000,-8.75514233E-4,
5638.000,-3.53143341E-3,
5640.00,-3.02457920E-4,
5642.000,-1.67358597E-3,
5644.000,-2.17240164E-3,
5646.000,-2.74295802E-3,
5648.000,9.66728432E-4,
5650.00,1.00627390E-3,
5652.000,1.90140534E-4,
5654.000,-8.63048190E-4,
5656.000,1.00834074E-3,
5658.000,4.75233683E-4,
5660.00,-3.25707812E-3,
5662.000,-1.90338469E-3,
5664.000,-8.81766900E-4,
5666.000,-6.20225153E-4,
5668.000,7.27147621E-4,
5670.00,-1.14722492E-3,
5672.000,2.00613926E-4,
5674.000,9.89580876E-4,
